family,tool,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength
RF02457,muscle,0.800654,0.176471,0.022876,0.434607,1.0,0.95884,0.738988,0.702124,170
RF02463,muscle,0.874747,0.117172,0.008081,0.656094,0.0,0.980491,0.797959,0.794949,99
RF02464,muscle,0.847059,0.121569,0.031373,0.570492,0.0,0.977477,0.767196,0.764052,85
RF02466,muscle,0.830263,0.136842,0.032895,0.527884,0.422783,0.927483,0.753333,0.749708,76
RF02471,muscle,0.619636,0.141093,0.239271,0.41196,0.885139,0.930742,0.787288,0.534568,243
RF02495,muscle,0.883079,0.06427,0.052651,0.773314,0.623837,0.973937,0.873897,0.845184,81
RF02496,muscle,0.683219,0.237841,0.078941,0.173996,0.424413,0.888199,0.58038,0.584129,119
RF02500,muscle,0.6875,0.19875,0.11375,0.247508,0.638068,0.90524,0.686744,0.596823,125
RF02502,muscle,0.726887,0.190557,0.082556,0.309321,0.614729,0.8994,0.6849,0.632696,131
RF02503,muscle,0.810556,0.138333,0.051111,0.518362,0.929416,0.970959,0.778336,0.7075,200
RF02504,muscle,0.958333,0.041667,0.0,0.877634,0.0,0.982955,0.921965,0.925287,174
RF02506,muscle,0.815668,0.174347,0.009985,0.413599,0.0,0.962469,0.73059,0.72492,93
RF02507,muscle,0.857143,0.123626,0.019231,0.6466,1.0,0.927992,0.752778,0.75641,91
RF02509,muscle,0.826522,0.171739,0.001739,0.392859,1.0,0.954325,0.71805,0.749249,100
RF02514,muscle,0.810438,0.170707,0.018855,0.440591,0.963016,0.925622,0.714865,0.718444,297
RF02517,muscle,0.819277,0.060241,0.120482,0.772243,0.970458,0.96548,0.864111,0.75043,83
RF02520,muscle,0.70216,0.207562,0.090278,0.247007,0.744257,0.887997,0.659375,0.600823,81
RF02523,muscle,0.744007,0.188356,0.067637,0.342507,0.402865,0.879623,0.684896,0.659475,73
RF02524,muscle,0.770833,0.180556,0.048611,0.451212,0.664721,0.909834,0.707585,0.65754,168
RF02528,muscle,0.84933,0.128348,0.022321,0.575711,0.437893,0.929093,0.792793,0.773597,112
RF02531,muscle,0.796181,0.095833,0.107986,0.566068,0.815307,0.953359,0.765734,0.720797,144
RF02532,muscle,0.910345,0.053448,0.036207,0.817993,0.788056,0.975035,0.881818,0.87433,232
RF02534,muscle,0.882784,0.115385,0.001832,0.612207,1.0,0.990483,0.786181,0.827564,52
RF02535,muscle,0.762664,0.098499,0.138837,0.591569,0.911875,0.95373,0.78622,0.660647,164
RF02541,muscle,0.58151,0.187833,0.230657,0.036164,0.86555,0.893667,0.721174,0.506054,3844
RF02542,muscle,0.594783,0.20441,0.200806,0.133796,0.904783,0.906586,0.728172,0.509415,1679
RF02544,muscle,0.702392,0.11866,0.178947,0.472198,0.855766,0.935331,0.803675,0.598469,95
RF02545,muscle,0.887836,0.097551,0.014613,0.728602,0.882934,0.93949,0.833465,0.812006,633
RF02546,muscle,0.721737,0.058275,0.219988,0.785235,0.984852,0.939427,0.900175,0.525524,572
RF02547,muscle,0.900943,0.092767,0.006289,0.695404,1.0,0.95901,0.847619,0.836478,106
RF02548,muscle,0.863445,0.107143,0.029412,0.590701,0.773769,0.985137,0.843284,0.782482,68
RF02550,muscle,0.99375,0.00625,0.0,0.984906,0.0,0.996132,0.987395,0.990278,120
RF02552,muscle,0.845545,0.113861,0.040594,0.662566,0.887888,0.922952,0.792,0.781518,101
RF02553,muscle,0.692204,0.185484,0.122312,0.434304,0.935596,0.825718,0.715447,0.551613,124
RF02555,muscle,0.957373,0.0,0.042627,1.0,1.0,1.0,0.998839,0.914747,124
RF02556,muscle,0.97913,0.02087,0.0,0.924668,0.0,1.0,0.966667,0.958261,115
RF02566,muscle,0.882492,0.093849,0.023659,0.771674,0.953039,0.926179,0.843354,0.81756,317
RF02577,muscle,0.989496,0.008403,0.002101,0.97228,1.0,0.998081,0.981013,0.979692,238
RF02580,muscle,0.957143,0.035714,0.007143,0.912535,0.0,0.965606,0.923913,0.933333,70
RF02581,muscle,0.975166,0.021523,0.003311,0.930155,1.0,1.0,0.966667,0.950331,151
RF02589,muscle,0.893258,0.089888,0.016854,0.716851,0.788675,0.974309,0.860795,0.797753,89
RF02595,muscle,0.818681,0.086538,0.09478,0.696237,1.0,0.924998,0.795833,0.744898,91
RF02596,muscle,0.936842,0.049123,0.014035,0.840557,0.0,0.991466,0.907143,0.892982,57
RF02601,muscle,0.990838,0.007853,0.001309,0.974515,0.0,1.0,0.981579,0.981675,191
RF02605,muscle,0.860248,0.101449,0.038302,0.670249,0.869882,0.944075,0.790625,0.7706,161
RF02610,muscle,0.995298,0.000784,0.003918,0.997457,0.333333,0.998578,0.992138,0.992163,319
RF02613,muscle,0.995313,0.004687,0.0,0.984789,0.0,1.0,0.990566,0.990625,160
RF02636,muscle,0.991242,0.005971,0.002787,0.985579,1.0,0.994992,0.984848,0.98673,628
RF02639,muscle,0.997363,0.002637,0.0,0.992756,0.0,0.99904,0.994715,0.995429,474
RF02644,muscle,0.916667,0.083333,0.0,0.826848,0.0,0.919696,0.857895,0.885417,96
RF02655,muscle,0.995833,0.004167,0.0,0.98496,0.0,1.0,0.991632,0.991667,240
RF02673,muscle,0.7623,0.157442,0.080258,0.468563,0.788714,0.932872,0.770679,0.674494,271
RF02674,muscle,0.966049,0.033951,0.0,0.905198,0.0,0.988337,0.93125,0.940329,81
RF02675,muscle,0.9,0.1,0.0,0.749173,0.0,0.932596,0.832677,0.84183,255
RF02677,muscle,0.88806,0.078358,0.033582,0.788984,1.0,0.936711,0.863636,0.820896,67
RF02678,muscle,0.400271,0.20814,0.391589,-0.208051,0.901474,0.758007,0.736877,0.300296,214
RF02679,muscle,0.541515,0.261806,0.196679,-0.151551,0.872491,0.827581,0.66404,0.437242,82
RF02680,muscle,0.862821,0.097436,0.039744,0.625399,0.913708,0.976843,0.814887,0.794341,104
RF02681,muscle,0.517109,0.163496,0.319395,0.142819,0.829317,0.87934,0.774373,0.412252,120
RF02683,muscle,0.370921,0.151983,0.477096,0.098659,0.899132,0.833307,0.801299,0.281994,192
RF02684,muscle,0.338763,0.250328,0.410909,-0.533709,0.888347,0.698783,0.708561,0.236296,107
RF02685,muscle,0.730552,0.164711,0.104737,0.377984,0.574078,0.947019,0.706897,0.652508,59
RF02688,muscle,0.792857,0.175,0.032143,0.392733,0.342148,0.942288,0.730928,0.703652,98
RF02690,muscle,0.884507,0.0723,0.043192,0.76403,0.944625,0.97685,0.864151,0.817371,213
RF02692,muscle,0.923664,0.061069,0.015267,0.81013,1.0,0.981726,0.874725,0.880771,131
RF02695,muscle,0.852754,0.112288,0.034958,0.763965,0.947169,0.858191,0.8,0.790254,236
RF02696,muscle,0.965986,0.034014,0.0,0.879726,0.0,0.995118,0.946154,0.937755,196
RF02697,muscle,0.985294,0.014706,0.0,0.958381,0.0,0.995416,0.970297,0.973856,102
RF02700,muscle,0.961957,0.038043,0.0,0.903612,0.0,0.977462,0.933333,0.938406,46
RF02709,muscle,0.927951,0.042535,0.029514,0.882951,0.969811,0.97463,0.916376,0.884259,288
RF02713,muscle,0.936508,0.042857,0.020635,0.875905,0.625,0.989542,0.9232,0.900794,126
RF02714,muscle,0.859677,0.079032,0.06129,0.741213,0.806536,0.943276,0.839286,0.800461,155
RF02715,muscle,0.912162,0.072072,0.015766,0.777188,1.0,0.972716,0.870455,0.843844,111
RF02716,muscle,0.885333,0.109333,0.005333,0.680133,1.0,0.981331,0.808108,0.812,75
RF02718,muscle,0.895221,0.064338,0.040441,0.816921,0.859117,0.949651,0.838889,0.823529,136
RF02722,muscle,0.876506,0.11747,0.006024,0.690733,0.0,0.948058,0.838415,0.795181,83
RF02724,muscle,0.904762,0.075758,0.019481,0.742441,0.658114,0.962307,0.861842,0.839827,77
RF02725,muscle,0.934524,0.043651,0.021825,0.846895,1.0,0.984189,0.905622,0.888095,84
RF02727,muscle,0.961111,0.027778,0.011111,0.916709,0.806186,0.993303,0.938028,0.934722,72
RF02728,muscle,0.733193,0.108193,0.158613,0.584168,0.908205,0.939129,0.807407,0.614146,136
RF02730,muscle,0.936441,0.050847,0.012712,0.84027,0.0,0.987806,0.897436,0.884181,118
RF02744,muscle,0.956954,0.038079,0.004967,0.881362,0.0,0.991015,0.930233,0.92053,302
RF02747,muscle,0.976786,0.014286,0.008929,0.952656,0.25,0.995799,0.963964,0.960714,112
RF02748,muscle,0.937931,0.053448,0.008621,0.815853,0.0,0.995935,0.914783,0.885345,116
RF02751,muscle,0.953488,0.046512,0.0,0.849065,0.0,1.0,0.916667,0.906977,43
RF02753,muscle,0.961538,0.026923,0.011538,0.922209,0.0,0.986181,0.925781,0.935897,65
RF02754,muscle,0.977778,0.022222,0.0,0.920798,0.0,1.0,0.957746,0.956944,72
RF02755,muscle,0.97963,0.02037,0.0,0.935228,0.0,1.0,0.966355,0.962963,108
RF02756,muscle,0.982114,0.017886,0.0,0.943127,0.0,1.0,0.963934,0.96748,123
RF02757,muscle,0.93254,0.06746,0.0,0.777412,0.0,0.994428,0.873838,0.881746,252
RF02758,muscle,0.984234,0.009009,0.006757,0.981982,0.0,0.98693,0.968182,0.978979,111
RF02767,muscle,0.888037,0.077454,0.034509,0.814304,0.978868,0.935916,0.871538,0.824642,326
RF02768,muscle,0.882629,0.099374,0.017997,0.680908,0.739046,0.983937,0.822695,0.821205,142
RF02770,muscle,0.900935,0.099065,0.0,0.673835,0.0,0.991019,0.867925,0.823364,107
RF02772,muscle,0.906667,0.084444,0.008889,0.754702,0.0,0.989215,0.860674,0.845556,90
RF02774,muscle,0.904516,0.086452,0.009032,0.724898,1.0,0.997016,0.835065,0.834194,155
RF02778,muscle,0.885366,0.063415,0.05122,0.816969,0.952381,0.958773,0.879902,0.817886,205
RF02779,muscle,0.830667,0.110667,0.058667,0.645767,0.940365,0.978215,0.834899,0.738,150
RF02780,muscle,0.895833,0.104167,0.0,0.743191,0.0,0.923069,0.852113,0.837963,72
RF02781,muscle,0.887931,0.107759,0.00431,0.692725,0.0,0.948269,0.847826,0.808908,116
RF02782,muscle,0.944245,0.055755,0.0,0.832174,0.0,0.984562,0.891304,0.914697,139
RF02784,muscle,0.834416,0.121753,0.043831,0.555833,0.745356,0.932376,0.756579,0.742579,77
RF02786,muscle,0.794643,0.126786,0.078571,0.595903,0.879144,0.945091,0.763964,0.68125,112
RF02790,muscle,0.851064,0.111702,0.037234,0.662573,0.6,0.926271,0.810036,0.780142,94
RF02796,muscle,0.824658,0.093151,0.082192,0.695196,0.9,0.967016,0.825,0.709589,73
RF02797,muscle,0.930108,0.051971,0.017921,0.828228,1.0,0.966409,0.884058,0.890323,93
RF02798,muscle,0.943694,0.04955,0.006757,0.867249,0.0,0.973956,0.904545,0.903904,111
RF02801,muscle,0.920588,0.079412,0.0,0.750487,0.0,0.985973,0.874627,0.864706,68
RF02804,muscle,0.918033,0.065574,0.016393,0.815654,1.0,0.944504,0.858333,0.860656,61
RF02807,muscle,0.819231,0.157692,0.023077,0.567056,1.0,0.868232,0.734375,0.715385,65
RF02808,muscle,0.852151,0.107527,0.040323,0.682167,0.707107,0.913364,0.765027,0.776344,62
RF02819,muscle,0.854607,0.145393,0.0,0.563825,0.0,0.959689,0.743197,0.781065,169
RF02823,muscle,0.865854,0.131707,0.002439,0.582818,0.0,0.994244,0.844444,0.764634,82
RF02826,muscle,0.880597,0.095149,0.024254,0.728745,0.833333,0.94034,0.832707,0.799751,134
RF02827,muscle,0.926471,0.055882,0.017647,0.828229,1.0,0.963094,0.886905,0.872549,85
RF02828,muscle,0.955381,0.034121,0.010499,0.872827,0.0,0.989383,0.924603,0.923885,127
RF02829,muscle,0.901786,0.075893,0.022321,0.773714,1.0,0.961098,0.845345,0.850595,112
RF02830,muscle,0.829678,0.091374,0.078947,0.710579,0.911699,0.939919,0.814244,0.745322,228
RF02831,muscle,0.969231,0.015385,0.015385,0.950075,0.0,0.992733,0.945312,0.946154,65
RF02832,muscle,0.928358,0.047761,0.023881,0.841449,0.408248,0.980393,0.884211,0.879104,134
RF02833,muscle,0.854592,0.09949,0.045918,0.716986,0.688767,0.91526,0.829897,0.765306,98
RF02834,muscle,0.81129,0.164516,0.024194,0.513198,0.894338,0.908143,0.743506,0.673118,155
RF02835,muscle,0.92418,0.07582,0.0,0.776377,0.0,0.978845,0.892562,0.862022,122
RF02838,muscle,0.809091,0.172727,0.018182,0.498127,0.0,0.889966,0.685185,0.669697,55
RF02846,muscle,0.866667,0.108889,0.024444,0.646154,0.704124,0.97418,0.820225,0.777778,90
RF02848,muscle,0.748649,0.183784,0.067568,0.466661,0.91547,0.878757,0.717391,0.591892,185
RF02850,muscle,0.905641,0.094359,0.0,0.711653,0.0,0.992878,0.829897,0.83641,195
RF02855,muscle,0.857732,0.142268,0.0,0.592416,0.0,0.975711,0.744041,0.771134,194
RF02860,muscle,0.81686,0.139535,0.043605,0.583964,1.0,0.896139,0.770468,0.698643,172
RF02865,muscle,0.90708,0.053097,0.039823,0.845718,0.947169,0.944171,0.875,0.843658,113
RF02867,muscle,0.92654,0.053318,0.020142,0.838421,0.666667,0.973042,0.869048,0.873618,211
RF02871,muscle,0.987342,0.006329,0.006329,0.987342,0.0,0.989119,0.974359,0.981013,79
RF02874,muscle,0.84593,0.15407,0.0,0.618587,0.0,0.864843,0.752941,0.763566,86
RF02876,muscle,0.946524,0.03877,0.014706,0.898802,1.0,0.976472,0.924731,0.913547,187
RF02883,muscle,0.699394,0.13697,0.163636,0.603261,0.987887,0.925707,0.787805,0.575758,165
RF02884,muscle,0.874854,0.063158,0.061988,0.795607,0.93425,0.971664,0.842353,0.792398,171
RF02885,muscle,0.678973,0.078652,0.242376,0.651048,0.945624,0.943106,0.881494,0.589085,89
RF02887,muscle,0.819915,0.141949,0.038136,0.587605,0.809524,0.910391,0.764957,0.701977,118
RF02891,muscle,0.841954,0.135057,0.022989,0.622435,1.0,0.916425,0.784884,0.739464,87
RF02893,muscle,0.887778,0.065556,0.046667,0.791893,0.575798,0.953556,0.842697,0.84642,90
RF02896,muscle,0.806931,0.148515,0.044554,0.585007,0.83094,0.877394,0.75,0.689769,101
RF02898,muscle,0.785141,0.166667,0.048193,0.513776,0.783114,0.87457,0.719512,0.682731,83
RF02900,muscle,0.790123,0.200617,0.009259,0.44632,0.0,0.867998,0.696875,0.652263,81
RF02902,muscle,0.754508,0.20527,0.040222,0.337755,0.762048,0.932173,0.690476,0.628756,103
RF02911,muscle,0.823383,0.172471,0.004146,0.467815,0.0,0.93593,0.761667,0.718076,201
RF02912,muscle,0.87013,0.090909,0.038961,0.742838,0.894338,0.951791,0.851974,0.792208,77
RF02913,muscle,0.395451,0.152428,0.452121,-0.202119,0.845905,0.790795,0.763927,0.297113,138
RF02914,muscle,0.646026,0.174466,0.179508,0.113399,0.517602,0.824075,0.670664,0.57373,43
RF02915,muscle,0.606746,0.249105,0.144149,0.005618,0.551791,0.859229,0.609579,0.511957,61
RF02916,muscle,0.64708,0.165605,0.187315,0.304867,0.794835,0.923001,0.733478,0.566264,157
RF02918,muscle,0.658333,0.200926,0.140741,0.198702,0.603283,0.858499,0.666667,0.549339,72
RF02919,muscle,0.775311,0.134472,0.090217,0.471757,0.721552,0.921298,0.754835,0.707166,230
RF02921,muscle,0.550986,0.277745,0.171269,-0.257621,0.755307,0.840301,0.661316,0.420559,177
RF02923,muscle,0.739744,0.12381,0.136447,0.409481,0.690741,0.900648,0.737963,0.653256,91
RF02924,muscle,0.274095,0.175748,0.550157,-0.237817,0.830609,0.70051,0.772595,0.213811,190
RF02925,muscle,0.468909,0.169955,0.361137,-0.066479,0.745144,0.812808,0.690744,0.387596,83
RF02926,muscle,0.828485,0.141349,0.030166,0.396894,0.516105,0.971046,0.775604,0.746051,51
RF02927,muscle,0.606589,0.13469,0.258721,0.452786,0.970896,0.850182,0.744118,0.515152,86
RF02928,muscle,0.698492,0.198318,0.103189,0.214413,0.626707,0.881468,0.670905,0.619131,123
RF02930,muscle,0.672603,0.229443,0.097954,0.194423,0.732427,0.849724,0.64272,0.583335,91
RF02931,muscle,0.890993,0.079979,0.029027,0.656546,0.74433,0.985689,0.835423,0.836476,67
RF02932,muscle,0.538739,0.305419,0.155842,-0.256574,0.721963,0.722292,0.585973,0.423351,144
RF02935,muscle,0.787351,0.121294,0.091355,0.490661,0.680726,0.934334,0.774733,0.710493,106
RF02936,muscle,0.869942,0.117052,0.013006,0.682071,0.0,0.922878,0.776163,0.7842,173
RF02937,muscle,0.625464,0.224026,0.15051,0.057742,0.743652,0.894522,0.666823,0.521401,98
RF02938,muscle,0.584307,0.184385,0.231308,0.159696,0.807698,0.860877,0.70794,0.482692,107
RF02941,muscle,0.702186,0.177596,0.120219,0.309446,0.716902,0.913779,0.707683,0.5978,122
RF02942,muscle,0.583685,0.158233,0.258082,0.237605,0.843857,0.914705,0.748501,0.480725,343
RF02943,muscle,0.736533,0.132919,0.130549,0.520626,0.84834,0.952086,0.769619,0.644838,471
RF02944,muscle,0.514599,0.34863,0.136771,-0.395531,0.705386,0.732732,0.549101,0.38957,90
RF02946,muscle,0.628101,0.151646,0.220253,0.411146,0.795144,0.870513,0.716154,0.558481,79
RF02947,muscle,0.700335,0.243304,0.056362,0.090265,0.315981,0.880326,0.621622,0.591608,112
RF02948,muscle,0.701087,0.208333,0.09058,0.306371,0.679985,0.832462,0.665441,0.562112,69
RF02949,muscle,0.72809,0.175281,0.096629,0.453884,0.909722,0.898089,0.704545,0.583146,89
RF02950,muscle,0.794452,0.083926,0.121622,0.696908,0.800312,0.934898,0.811103,0.737079,74
RF02955,muscle,0.363939,0.256201,0.379859,-0.267444,0.895117,0.694908,0.714786,0.240043,185
RF02959,muscle,0.658381,0.183949,0.15767,0.265472,0.860941,0.838443,0.691092,0.529451,88
RF02961,muscle,0.601273,0.233828,0.164899,0.131186,0.840972,0.841924,0.666667,0.500241,82
RF02963,muscle,0.662745,0.242157,0.095098,0.142599,0.827778,0.853388,0.615842,0.521133,102
RF02964,muscle,0.517605,0.30752,0.174875,-0.221639,0.736345,0.776737,0.597511,0.394342,119
RF02965,muscle,0.597287,0.328259,0.074454,-0.204508,0.546298,0.80495,0.547106,0.490248,84
RF02966,muscle,0.610168,0.192668,0.197163,0.177426,0.783562,0.915346,0.703468,0.512204,149
RF02967,muscle,0.471817,0.307288,0.220895,-0.350313,0.780363,0.733092,0.647482,0.358023,115
RF02969,muscle,0.36579,0.219879,0.41433,-0.238006,0.862633,0.782366,0.735172,0.282682,203
RF02971,muscle,0.753504,0.113846,0.13265,0.484065,0.764827,0.916555,0.776161,0.680972,75
RF02975,muscle,0.66687,0.166329,0.166802,0.204909,0.655409,0.881812,0.693774,0.584475,58
RF02979,muscle,0.81746,0.172619,0.009921,0.482508,0.0,0.953051,0.745968,0.72619,63
RF02980,muscle,0.597464,0.206461,0.196076,0.071186,0.651912,0.809703,0.673319,0.499115,105
RF02982,muscle,0.69324,0.161171,0.145589,0.362438,0.64516,0.909948,0.675015,0.621803,123
RF02984,muscle,0.530267,0.211429,0.258304,-0.096782,0.806931,0.854396,0.693844,0.430098,104
RF02985,muscle,0.840541,0.104054,0.055405,0.646419,0.408248,0.958366,0.749315,0.763063,74
RF02987,muscle,0.580677,0.235986,0.183337,-0.076263,0.640863,0.799465,0.620475,0.470661,108
RF02988,muscle,0.748641,0.198887,0.052472,0.34389,0.795617,0.926463,0.684702,0.660509,368
RF02989,muscle,0.642857,0.134831,0.222311,0.44581,0.956358,0.893299,0.753027,0.508293,178
RF02990,muscle,0.620845,0.339718,0.039437,-0.090483,0.0,0.785045,0.539523,0.527243,50
RF02992,muscle,0.775902,0.138303,0.085795,0.426885,0.760998,0.950426,0.75736,0.692055,79
RF02994,muscle,0.8088,0.125356,0.065844,0.552598,0.635235,0.952248,0.778736,0.746484,117
RF02995,muscle,0.715361,0.213211,0.071429,0.259925,0.576873,0.899652,0.663462,0.630065,161
RF02996,muscle,0.482905,0.26695,0.250145,-0.28238,0.721106,0.711597,0.631476,0.366324,93
RF02997,muscle,0.758493,0.158951,0.082556,0.522476,0.901147,0.935264,0.722477,0.663498,437
RF02999,muscle,0.747306,0.166449,0.086245,0.343387,0.691963,0.928525,0.691692,0.678617,100
RF03000,muscle,0.485281,0.295081,0.219638,-0.350896,0.649089,0.716687,0.604278,0.383824,156
RF03001,muscle,0.814052,0.185948,0.0,0.392751,0.0,0.929053,0.775683,0.761466,53
RF03003,muscle,0.510699,0.295114,0.194187,-0.196574,0.701991,0.665779,0.581328,0.423934,77
RF03004,muscle,0.808201,0.157407,0.034392,0.582704,1.0,0.970679,0.728246,0.744709,84
RF03005,muscle,0.569593,0.228072,0.202334,0.034966,0.765165,0.841843,0.672316,0.455801,178
RF03007,muscle,0.683783,0.247326,0.068892,0.151076,0.683675,0.883836,0.602243,0.575286,123
RF03008,muscle,0.650048,0.106859,0.243093,0.614021,0.790411,0.895705,0.748227,0.606835,67
RF03009,muscle,0.606061,0.192837,0.201102,0.248558,0.824523,0.893066,0.717521,0.519646,121
RF03012,muscle,0.658256,0.156051,0.185693,0.272276,0.50358,0.851259,0.640426,0.586734,65
RF03014,muscle,0.698323,0.22132,0.080357,0.153491,0.56757,0.915668,0.618768,0.595216,63
RF03015,muscle,0.609841,0.21754,0.172619,0.101422,0.706374,0.861763,0.643293,0.519285,84
RF03016,muscle,0.557307,0.280131,0.162562,-0.111144,0.802587,0.828567,0.623181,0.447219,145
RF03017,muscle,0.771398,0.184182,0.04442,0.394141,0.584474,0.964402,0.650549,0.671,71
RF03021,muscle,0.54817,0.206301,0.245528,0.09592,0.805442,0.874569,0.680598,0.438826,113
RF03022,muscle,0.538744,0.242445,0.218811,-0.076524,0.659621,0.841177,0.645095,0.437995,164
RF03023,muscle,0.892447,0.08087,0.026683,0.666697,0.518519,0.988972,0.828904,0.830657,87
RF03024,muscle,0.8125,0.085609,0.101891,0.736851,0.818883,0.931942,0.78678,0.74253,68
RF03025,muscle,0.710777,0.211209,0.078014,0.194672,0.784455,0.90983,0.690617,0.597783,123
RF03026,muscle,0.515148,0.252103,0.232749,-0.157244,0.80038,0.844584,0.639008,0.41286,139
RF03028,muscle,0.49276,0.271651,0.235589,-0.091223,0.879076,0.799972,0.648218,0.380934,266
RF03029,muscle,0.824444,0.11,0.065556,0.652881,0.9125,0.972389,0.82716,0.7425,100
RF03030,muscle,0.77314,0.193285,0.033575,0.400018,0.102062,0.945187,0.67313,0.689857,58
RF03031,muscle,0.727484,0.214025,0.058491,0.200502,0.258206,0.920219,0.694068,0.646812,51
RF03032,muscle,0.65296,0.190241,0.156798,0.151982,0.610484,0.865356,0.688407,0.569041,85
RF03033,muscle,0.685615,0.149283,0.165101,0.468109,0.874638,0.865479,0.71984,0.571552,119
RF03034,muscle,0.693439,0.183562,0.122999,0.184181,0.633725,0.909304,0.658992,0.596964,95
RF03036,muscle,0.758596,0.193333,0.04807,0.316834,0.601782,0.942386,0.678876,0.664732,75
RF03038,muscle,0.710227,0.174242,0.11553,0.287421,0.862989,0.952016,0.750638,0.604545,99
RF03040,muscle,0.770905,0.181558,0.047537,0.316617,0.485358,0.910297,0.707176,0.671249,97
RF03041,muscle,0.753378,0.185504,0.061118,0.306617,0.811228,0.939628,0.687075,0.648415,148
RF03042,muscle,0.837316,0.11489,0.047794,0.588024,0.677903,0.96275,0.753128,0.771324,64
RF03044,muscle,0.565555,0.226953,0.207492,-0.094836,0.685633,0.844058,0.634254,0.455667,102
RF03046,muscle,0.582327,0.314915,0.102758,-0.145535,0.859196,0.839763,0.592491,0.439522,184
RF03047,muscle,0.755117,0.19152,0.053363,0.335741,0.158114,0.930766,0.694815,0.657465,76
RF03048,muscle,0.857143,0.116402,0.026455,0.653463,1.0,0.978122,0.785256,0.783333,105
RF03049,muscle,0.586108,0.123239,0.290653,0.423006,0.922246,0.899141,0.800129,0.454698,142
RF03051,muscle,0.808036,0.116071,0.075893,0.617751,1.0,0.921523,0.753012,0.716412,84
RF03053,muscle,0.766128,0.165156,0.068716,0.485139,0.796057,0.943168,0.719873,0.686187,177
RF03054,muscle,0.38436,0.21047,0.40517,-0.119654,0.917083,0.891056,0.813619,0.330495,100
RF03055,muscle,0.702652,0.223958,0.07339,0.241949,0.690938,0.890936,0.638288,0.62136,64
RF03056,muscle,0.820225,0.162219,0.017556,0.54789,0.71183,0.893107,0.75,0.76985,89
RF03058,muscle,0.751157,0.137153,0.11169,0.37252,0.676411,0.925267,0.775132,0.666667,64
RF03059,muscle,0.815931,0.123284,0.060784,0.516891,0.026651,0.950882,0.704,0.749392,51
RF03060,muscle,0.679529,0.201241,0.11923,0.303734,0.537102,0.895416,0.615578,0.609294,54
RF03061,muscle,0.817183,0.150183,0.032634,0.525473,0.419767,0.967326,0.736027,0.752393,91
RF03062,muscle,0.662474,0.151555,0.185971,0.342227,0.830478,0.927855,0.715717,0.575858,159
RF03063,muscle,0.796748,0.160676,0.042576,0.378384,0.371601,0.938731,0.715056,0.718361,123
RF03064,muscle,0.416214,0.193172,0.390614,-0.147474,0.810844,0.792945,0.711434,0.346123,115
RF03065,muscle,0.556415,0.216411,0.227174,-0.053999,0.772846,0.855133,0.669055,0.458701,278
RF03066,muscle,0.732951,0.190578,0.076471,0.345805,0.767143,0.924209,0.680387,0.640897,127
RF03067,muscle,0.435372,0.213768,0.350859,-0.037554,0.783757,0.820419,0.72553,0.374489,92
RF03068,muscle,0.571771,0.17616,0.252068,0.105869,0.767788,0.905377,0.695397,0.478561,202
RF03069,muscle,0.469033,0.238656,0.292311,-0.214977,0.742037,0.78358,0.671122,0.39086,254
RF03070,muscle,0.663296,0.172248,0.164456,0.191326,0.443712,0.859874,0.664474,0.570565,58
RF03072,muscle,0.45226,0.173544,0.374197,-0.188171,0.837057,0.880799,0.735193,0.365458,344
RF03073,muscle,0.741667,0.116667,0.141667,0.585167,0.876279,0.922185,0.746438,0.654677,120
RF03074,muscle,0.547806,0.298807,0.153387,-0.21454,0.578418,0.748065,0.563459,0.44805,110
RF03076,muscle,0.621348,0.182916,0.195736,0.198991,0.881655,0.896421,0.740885,0.529332,156
RF03077,muscle,0.430498,0.292325,0.277178,-0.423543,0.877483,0.686032,0.684147,0.300808,302
RF03078,muscle,0.51539,0.176761,0.30785,0.126068,0.799538,0.804197,0.727523,0.446215,117
RF03080,muscle,0.61553,0.260227,0.124242,0.058664,0.742589,0.843782,0.642011,0.516377,110
RF03081,muscle,0.744193,0.189398,0.066409,0.212504,0.586999,0.912175,0.676027,0.636953,73
RF03083,muscle,0.692177,0.196429,0.111395,0.306709,0.900985,0.910917,0.72089,0.557094,147
RF03084,muscle,0.700814,0.223881,0.075305,0.152143,0.475963,0.905109,0.634298,0.577179,67
RF03085,muscle,0.736395,0.144936,0.11867,0.359635,0.508031,0.92455,0.601239,0.656021,42
RF03086,muscle,0.352751,0.148805,0.498444,-0.097644,0.786308,0.823584,0.777746,0.295424,103
RF03089,muscle,0.791453,0.187607,0.02094,0.372725,1.0,0.960379,0.694624,0.696581,156
RF03091,muscle,0.86855,0.113022,0.018428,0.664387,1.0,0.97327,0.81071,0.809091,74
RF03092,muscle,0.858631,0.113095,0.028274,0.637088,0.68313,0.952747,0.730183,0.804762,42
RF03094,muscle,0.812113,0.090423,0.097465,0.677282,0.737462,0.946085,0.758865,0.755305,142
RF03095,muscle,0.786382,0.128171,0.085447,0.650947,1.0,0.963336,0.764151,0.712061,107
RF03096,muscle,0.787879,0.189394,0.022727,0.329994,0.956036,0.977164,0.762238,0.661742,144
RF03097,muscle,0.613304,0.129142,0.257554,0.322152,0.807901,0.864567,0.757009,0.530952,108
RF03098,muscle,0.811896,0.104771,0.083333,0.610509,0.949268,0.951894,0.798118,0.724673,184
