family,tool,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength
RF00303,tcoffee,0.749369,0.11553,0.135101,0.585145,0.679362,0.925775,0.748252,0.659722,144
RF00304,tcoffee,0.72439,0.14065,0.134959,0.499462,0.468474,0.870147,0.644262,0.640608,123
RF00311,tcoffee,0.770308,0.103291,0.126401,0.66171,0.689966,0.925443,0.748501,0.697794,136
RF00313,tcoffee,0.990654,0.004673,0.004673,0.990654,0.0,0.995659,0.985849,0.984424,107
RF00339,tcoffee,0.855844,0.094805,0.049351,0.68911,0.65615,0.943858,0.790789,0.791053,77
RF00349,tcoffee,0.848485,0.070707,0.080808,0.759364,0.90625,0.949769,0.834694,0.765657,99
RF00358,tcoffee,0.756777,0.14359,0.099634,0.520505,0.798436,0.911885,0.745562,0.665934,105
RF00360,tcoffee,0.782118,0.110243,0.107639,0.604084,0.810734,0.968324,0.80315,0.671007,128
RF00371,tcoffee,0.894022,0.0625,0.043478,0.793274,1.0,0.964503,0.881868,0.807971,92
RF00376,tcoffee,0.872736,0.126425,0.000838,0.512543,1.0,0.984061,0.787714,0.809203,84
RF00383,tcoffee,0.959322,0.040678,0.0,0.867875,0.0,0.996072,0.947009,0.927119,118
RF00389,tcoffee,0.946241,0.04732,0.006439,0.83217,0.653077,0.994191,0.91531,0.919766,159
RF00397,tcoffee,0.784958,0.128118,0.086924,0.473632,0.809575,0.9492,0.73554,0.693789,147
RF00425,tcoffee,0.796503,0.127975,0.075522,0.459058,0.605433,0.959575,0.720714,0.711996,142
RF00433,tcoffee,0.969298,0.024123,0.006579,0.927181,1.0,0.99082,0.94702,0.948684,152
RF00437,tcoffee,0.881159,0.057971,0.06087,0.796248,1.0,0.969959,0.848175,0.8,138
RF00443,tcoffee,0.785191,0.079955,0.134854,0.632034,0.45594,0.933429,0.740646,0.718566,148
RF00445,tcoffee,0.528909,0.210156,0.260935,0.219396,0.507114,0.822987,0.626012,0.408999,153
RF00449,tcoffee,0.721034,0.120677,0.158289,0.564534,0.764021,0.922599,0.702485,0.631751,330
RF00456,tcoffee,0.45614,0.174352,0.369508,0.197541,0.872757,0.870249,0.755502,0.380671,114
RF00457,tcoffee,0.884666,0.03626,0.079074,0.827166,0.842615,0.972012,0.847048,0.837877,218
RF00460,tcoffee,0.740232,0.142247,0.117521,0.382404,0.263957,0.917068,0.696015,0.653155,84
RF00464,tcoffee,0.80859,0.153765,0.037646,0.477482,0.673181,0.952563,0.751476,0.741107,82
RF00470,tcoffee,0.748498,0.102965,0.148538,0.597796,0.628925,0.939387,0.765072,0.680043,312
RF00484,tcoffee,0.913377,0.039474,0.047149,0.883353,0.981574,0.971338,0.906181,0.85614,152
RF00510,tcoffee,0.847826,0.094357,0.057817,0.682996,0.831041,0.974224,0.813932,0.771298,94
RF00511,tcoffee,0.995968,0.004032,0.0,0.987352,0.0,1.0,0.991903,0.992742,248
RF00529,tcoffee,0.761719,0.209263,0.029018,0.345224,0.939155,0.889891,0.682432,0.678646,112
RF00554,tcoffee,0.773268,0.108225,0.118506,0.514525,0.94686,0.961815,0.775327,0.687441,154
RF00560,tcoffee,0.780852,0.111933,0.107216,0.476617,0.711483,0.954025,0.758054,0.707523,148
RF00561,tcoffee,0.822959,0.08801,0.089031,0.619024,0.413754,0.948302,0.739979,0.759769,140
RF00564,tcoffee,0.783174,0.101115,0.115711,0.499166,0.559661,0.951034,0.722756,0.697406,157
RF00576,tcoffee,0.869949,0.104798,0.025253,0.61994,0.685994,0.959683,0.816731,0.810458,88
RF00592,tcoffee,0.796683,0.093727,0.109589,0.579343,0.644396,0.959368,0.77193,0.721061,73
RF00606,tcoffee,0.736546,0.048185,0.215269,0.781574,0.788748,0.932415,0.817837,0.675219,94
RF00608,tcoffee,0.771337,0.132582,0.096082,0.485767,0.360663,0.932359,0.746739,0.694335,81
RF00609,tcoffee,0.696625,0.122841,0.180534,0.493837,0.579816,0.888003,0.727994,0.601005,98
RF00613,tcoffee,0.809184,0.123469,0.067347,0.488571,0.314126,0.942666,0.768493,0.727963,147
RF00623,tcoffee,0.756371,0.216602,0.027027,0.310218,0.353248,0.916084,0.674301,0.658747,185
RF00652,tcoffee,0.772841,0.036921,0.190238,0.829177,0.936789,0.946504,0.886781,0.661921,94
RF00657,tcoffee,0.632082,0.248188,0.11973,0.093522,0.821616,0.865758,0.687979,0.548647,92
RF00658,tcoffee,0.862887,0.075148,0.061964,0.701505,0.877891,0.972212,0.829268,0.795946,74
RF00660,tcoffee,0.838511,0.057939,0.10355,0.69585,0.954128,0.991296,0.914115,0.732923,104
RF00667,tcoffee,0.522329,0.155205,0.322466,0.345606,0.495706,0.892663,0.682302,0.456929,100
RF00668,tcoffee,0.772752,0.137617,0.08963,0.450852,0.599506,0.955236,0.729103,0.693659,74
RF00676,tcoffee,0.904504,0.005426,0.090071,0.974441,0.947139,0.990619,0.981908,0.833424,97
RF00679,tcoffee,0.653099,0.272218,0.074683,0.111976,0.553186,0.814571,0.659879,0.560807,103
RF00690,tcoffee,0.55755,0.126856,0.315594,0.562181,0.838245,0.872419,0.758085,0.432461,202
RF00696,tcoffee,0.800926,0.119213,0.079861,0.515716,0.899494,0.929816,0.788672,0.714357,81
RF00697,tcoffee,0.908895,0.032999,0.058106,0.859482,0.924784,0.988085,0.94045,0.846216,82
RF00702,tcoffee,0.624362,0.050064,0.325574,0.787199,0.891917,0.945958,0.918275,0.582459,112
RF00715,tcoffee,0.951076,0.033268,0.015656,0.85831,0.842099,1.0,0.939815,0.913829,73
RF00726,tcoffee,0.46386,0.16468,0.371461,0.287494,0.611157,0.799113,0.62453,0.375879,122
RF00727,tcoffee,0.713501,0.146782,0.139717,0.389148,0.572594,0.920856,0.736905,0.617158,91
RF00749,tcoffee,0.729741,0.196552,0.073707,0.361741,0.849415,0.919975,0.73505,0.65859,80
RF00754,tcoffee,0.586875,0.256458,0.156667,-0.016979,0.510645,0.826619,0.584175,0.465594,100
RF00756,tcoffee,0.951247,0.030612,0.018141,0.868922,0.973281,1.0,0.953917,0.910169,63
RF00779,tcoffee,0.555919,0.175932,0.268149,0.343763,0.807462,0.877406,0.671278,0.419882,139
RF00789,tcoffee,0.73908,0.118966,0.141954,0.509462,0.548968,0.937536,0.75942,0.648112,116
RF00796,tcoffee,0.779762,0.119048,0.10119,0.636195,0.907875,0.87735,0.822289,0.634921,84
RF00797,tcoffee,0.875,0.0625,0.0625,0.814919,1.0,0.934676,0.853333,0.785088,76
RF00806,tcoffee,0.889655,0.025287,0.085057,0.917539,0.958468,1.0,0.939535,0.794253,87
RF00808,tcoffee,0.788752,0.127572,0.083676,0.566569,0.911481,0.896348,0.772222,0.692044,81
RF00816,tcoffee,0.873563,0.04023,0.086207,0.873563,0.964779,0.967865,0.924419,0.770115,87
RF00829,tcoffee,0.922182,0.034884,0.042934,0.881347,0.912644,0.994496,0.926697,0.87254,86
RF00831,tcoffee,0.763265,0.134694,0.102041,0.537458,0.87547,0.946707,0.787629,0.613265,98
RF00838,tcoffee,0.513767,0.223558,0.262675,0.124409,0.531607,0.790781,0.602604,0.420353,104
RF00849,tcoffee,0.888889,0.069444,0.041667,0.767919,1.0,0.98701,0.861972,0.798611,72
RF00854,tcoffee,0.885417,0.053241,0.061343,0.823969,0.513113,0.960774,0.872066,0.844487,72
RF00886,tcoffee,0.837326,0.080208,0.082465,0.650189,1.0,0.973881,0.804188,0.776545,192
RF00897,tcoffee,0.960861,0.035225,0.003914,0.883515,0.0,1.0,0.926587,0.932811,73
RF00900,tcoffee,0.898305,0.094915,0.00678,0.714459,0.0,0.973959,0.851724,0.833898,59
RF00906,tcoffee,0.774045,0.189723,0.036232,0.382257,0.96087,0.93838,0.701393,0.6722,138
RF00917,tcoffee,0.931818,0.027098,0.041084,0.906795,0.963446,1.0,0.947834,0.88141,88
RF00919,tcoffee,0.965201,0.008242,0.026557,0.963868,0.981139,1.0,0.974954,0.934629,78
RF00921,tcoffee,0.891852,0.066667,0.041481,0.763233,1.0,0.975251,0.848348,0.832593,75
RF00939,tcoffee,0.941772,0.027848,0.03038,0.891166,0.968579,0.98794,0.925641,0.905847,79
RF00947,tcoffee,0.788462,0.138177,0.073362,0.522863,0.816056,0.915178,0.756133,0.712167,78
RF00950,tcoffee,0.743608,0.179688,0.076705,0.340684,0.761226,0.898529,0.720546,0.644886,88
RF00952,tcoffee,0.930263,0.031579,0.038158,0.87015,1.0,0.984024,0.924202,0.890226,95
RF00955,tcoffee,0.900862,0.099138,0.0,0.706093,0.0,0.960273,0.833333,0.821839,58
RF00962,tcoffee,0.955056,0.02809,0.016854,0.91584,1.0,0.984833,0.931818,0.925094,89
RF00981,tcoffee,0.966867,0.01506,0.018072,0.951128,0.0,0.994383,0.942073,0.939759,83
RF00996,tcoffee,0.911111,0.04,0.048889,0.848145,1.0,0.98775,0.894144,0.843556,75
RF01002,tcoffee,0.982143,0.015306,0.002551,0.95033,0.0,1.0,0.966495,0.964286,98
RF01012,tcoffee,0.961039,0.019481,0.019481,0.910248,0.961507,1.0,0.960526,0.925075,77
RF01025,tcoffee,0.978916,0.018072,0.003012,0.941353,0.0,1.0,0.960366,0.957831,83
RF01042,tcoffee,0.94462,0.052215,0.003165,0.86157,0.0,0.977184,0.910256,0.920434,79
RF01043,tcoffee,0.712079,0.200843,0.087079,0.423436,0.920183,0.80368,0.653955,0.540262,178
RF01047,tcoffee,0.981123,0.018877,0.0,0.922147,0.0,1.0,0.962626,0.968579,61
RF01061,tcoffee,0.911255,0.08658,0.002165,0.653879,0.0,1.0,0.864184,0.844156,84
RF01071,tcoffee,0.579232,0.208073,0.212695,0.234688,0.679158,0.87054,0.654628,0.47807,768
RF01074,tcoffee,0.878049,0.097561,0.02439,0.731946,0.0,0.945913,0.81875,0.796748,41
RF01083,tcoffee,0.97619,0.02381,0.0,0.922735,0.0,1.0,0.9875,0.952381,21
RF01084,tcoffee,0.526227,0.147772,0.326001,0.501893,0.877346,0.811524,0.673469,0.401015,197
RF01087,tcoffee,0.920479,0.056645,0.022876,0.820205,0.0,0.96437,0.891447,0.877124,153
RF01089,tcoffee,0.701681,0.206933,0.091387,0.362662,0.39701,0.868479,0.616931,0.578431,136
RF01111,tcoffee,0.97619,0.02381,0.0,0.922735,0.0,1.0,0.95,0.952381,21
RF01126,tcoffee,0.793651,0.190476,0.015873,0.464603,0.0,0.924197,0.752022,0.719577,54
RF01130,tcoffee,0.824356,0.107728,0.067916,0.688557,1.0,0.945867,0.82381,0.745511,61
RF01157,tcoffee,0.954545,0.045455,0.0,0.860011,0.0,0.99272,0.92,0.921212,66
RF01161,tcoffee,0.844079,0.099342,0.056579,0.54325,0.648642,0.960539,0.810667,0.761288,76
RF01167,tcoffee,0.932692,0.051282,0.016026,0.833783,0.0,0.981171,0.883117,0.876068,78
RF01204,tcoffee,0.943137,0.033333,0.023529,0.898939,1.0,0.990706,0.89703,0.904902,102
RF01209,tcoffee,0.671003,0.140379,0.188618,0.470708,0.501344,0.892303,0.675956,0.580256,123
RF01216,tcoffee,0.942661,0.057339,0.0,0.834435,0.0,0.974092,0.914352,0.899083,109
RF01221,tcoffee,0.683117,0.158442,0.158442,0.490436,0.752196,0.847094,0.658824,0.533766,154
RF01237,tcoffee,0.660513,0.173846,0.165641,0.386965,0.693591,0.859029,0.674227,0.538689,195
RF01239,tcoffee,0.806595,0.112299,0.081105,0.62691,0.915182,0.943496,0.785842,0.708378,187
RF01244,tcoffee,0.854082,0.092857,0.053061,0.70978,1.0,0.966507,0.832821,0.766837,196
RF01259,tcoffee,0.941667,0.040385,0.017949,0.871474,0.816228,0.98169,0.902831,0.907949,260
RF01266,tcoffee,0.735023,0.108871,0.156106,0.599379,0.574086,0.914165,0.751736,0.644338,217
RF01267,tcoffee,0.73795,0.131913,0.130137,0.539951,0.821088,0.92541,0.727943,0.633435,438
RF01268,tcoffee,0.720042,0.11962,0.160338,0.430825,0.880847,0.929986,0.759408,0.598135,474
RF01272,tcoffee,0.818408,0.13883,0.042761,0.568186,0.824611,0.963986,0.729559,0.70326,1043
RF01275,tcoffee,0.926554,0.053672,0.019774,0.834351,0.0,0.968243,0.876437,0.892655,59
RF01288,tcoffee,0.760726,0.171617,0.067657,0.479768,0.754317,0.880214,0.711667,0.646205,101
RF01307,tcoffee,0.890152,0.064394,0.045455,0.796841,0.818447,0.951653,0.842308,0.80303,66
RF01316,tcoffee,0.898333,0.101667,0.0,0.636857,0.0,1.0,0.851724,0.840351,30
RF01381,tcoffee,0.907895,0.052632,0.039474,0.780825,0.0,0.977819,0.830664,0.865253,24
RF01394,tcoffee,0.584576,0.20624,0.209184,0.201126,0.303215,0.819252,0.55115,0.499715,98
RF01401,tcoffee,0.774167,0.1475,0.078333,0.495511,0.649689,0.915673,0.712963,0.684697,100
RF01404,tcoffee,0.996711,0.003289,0.0,0.989325,0.0,1.0,0.993333,0.993421,76
RF01414,tcoffee,0.2666,0.162852,0.570548,0.064298,0.932618,0.78942,0.810854,0.204094,142
RF01475,tcoffee,0.90812,0.089744,0.002137,0.731308,0.0,0.993968,0.841991,0.846154,78
RF01499,tcoffee,0.727273,0.135065,0.137662,0.581361,0.781357,0.88898,0.722149,0.6329,110
RF01511,tcoffee,0.817857,0.144643,0.0375,0.572071,0.806186,0.960017,0.736937,0.708929,112
RF01523,tcoffee,0.847761,0.116418,0.035821,0.689287,1.0,0.963507,0.775758,0.762687,67
RF01532,tcoffee,0.819635,0.136986,0.043379,0.608148,1.0,0.908595,0.74537,0.727854,73
RF01539,tcoffee,0.849315,0.128767,0.021918,0.605066,0.408248,0.957841,0.769444,0.757534,73
RF01546,tcoffee,0.85049,0.129902,0.019608,0.652248,1.0,0.932865,0.791045,0.783333,68
RF01548,tcoffee,0.844156,0.123377,0.032468,0.695791,1.0,0.886879,0.756579,0.757576,77
RF01552,tcoffee,0.84186,0.083721,0.074419,0.740825,1.0,0.989033,0.872941,0.727907,86
RF01555,tcoffee,0.76484,0.171233,0.063927,0.498279,0.513187,0.879891,0.671296,0.653881,73
RF01557,tcoffee,0.80597,0.145522,0.048507,0.577735,0.788675,0.870214,0.746212,0.666667,67
RF01585,tcoffee,0.903846,0.052198,0.043956,0.864092,1.0,0.937779,0.869444,0.851648,91
RF01602,tcoffee,0.846405,0.099673,0.053922,0.764337,0.36906,0.88166,0.774671,0.776688,153
RF01643,tcoffee,0.871212,0.077652,0.051136,0.772993,0.785043,0.935241,0.841603,0.792929,132
RF01660,tcoffee,0.914894,0.079196,0.00591,0.783466,-0.5,0.952634,0.878571,0.877541,141
RF01675,tcoffee,0.656469,0.169737,0.173794,0.37068,0.611423,0.888271,0.643006,0.566338,480
RF01685,tcoffee,0.645403,0.180957,0.17364,0.275082,0.718198,0.911571,0.721119,0.570458,130
RF01687,tcoffee,0.751374,0.248376,0.00025,0.08293,0.0,0.915183,0.651596,0.649629,46
RF01689,tcoffee,0.677122,0.108223,0.214655,0.379336,0.677718,0.946933,0.765049,0.59791,104
RF01705,tcoffee,0.307916,0.155412,0.536672,-0.166709,0.88239,0.719123,0.781308,0.245606,178
RF01739,tcoffee,0.254438,0.096906,0.648656,-0.259053,0.874133,0.829046,0.878986,0.219955,163
RF01750,tcoffee,0.338008,0.200463,0.461529,-0.434644,0.886685,0.789535,0.785803,0.266975,175
RF01764,tcoffee,0.371278,0.132444,0.496278,0.387354,0.665781,0.80317,0.727676,0.296989,208
RF01771,tcoffee,0.797571,0.159244,0.043185,0.442195,0.654958,0.952731,0.756297,0.702542,114
RF01775,tcoffee,0.778239,0.092193,0.129568,0.678865,0.769261,0.920477,0.752715,0.691307,172
RF01797,tcoffee,0.72769,0.145121,0.127189,0.500038,0.661368,0.877893,0.678872,0.644307,109
RF01809,tcoffee,0.828205,0.159615,0.012179,0.507892,0.0,0.950452,0.752597,0.769366,78
RF01814,tcoffee,0.760369,0.104455,0.135177,0.598088,0.747247,0.884066,0.767857,0.675529,93
RF01821,tcoffee,0.802941,0.120588,0.076471,0.62181,0.901375,0.949962,0.743704,0.691176,136
RF01823,tcoffee,0.861111,0.055556,0.083333,0.812832,0.908114,0.934852,0.798246,0.79375,96
RF01824,tcoffee,0.808059,0.104762,0.087179,0.625074,0.918848,0.944628,0.804699,0.66989,455
RF01833,tcoffee,0.945455,0.054545,0.0,0.845632,0.0,0.981492,0.916667,0.90303,55
RF01839,tcoffee,0.958904,0.034247,0.006849,0.882122,1.0,1.0,0.923611,0.923288,73
RF01854,tcoffee,0.596308,0.116648,0.287044,0.426061,0.957333,0.873744,0.826729,0.418138,272
RF01864,tcoffee,0.874172,0.094371,0.031457,0.734958,1.0,0.913676,0.813333,0.800221,151
RF01872,tcoffee,0.91873,0.073651,0.007619,0.701573,0.838053,0.995583,0.885897,0.861678,105
RF01876,tcoffee,0.886047,0.048837,0.065116,0.808901,0.546792,0.956893,0.863529,0.816279,86
RF01877,tcoffee,0.814458,0.074548,0.110994,0.674826,0.795504,0.95562,0.792874,0.733052,415
RF01879,tcoffee,0.852889,0.062,0.085111,0.691762,0.773758,0.977865,0.830838,0.796796,180
RF01897,tcoffee,0.936012,0.013393,0.050595,0.941823,0.925677,0.994373,0.964608,0.885813,84
RF01902,tcoffee,0.929339,0.012289,0.058372,0.950699,0.977844,1.0,0.967391,0.863799,93
RF01906,tcoffee,0.906471,0.072353,0.021176,0.698383,1.0,0.990568,0.852644,0.849044,100
RF01920,tcoffee,0.951471,0.044118,0.004412,0.82826,0.0,0.994505,0.915179,0.913025,85
RF01924,tcoffee,0.933902,0.063966,0.002132,0.758228,0.0,1.0,0.891775,0.879176,67
RF01933,tcoffee,0.965517,0.02069,0.013793,0.933471,0.0,0.991763,0.940351,0.944828,58
RF01938,tcoffee,0.948052,0.021645,0.030303,0.915205,1.0,1.0,0.951648,0.902597,66
RF01941,tcoffee,0.641803,0.186885,0.171311,0.339787,0.749219,0.896789,0.633884,0.526776,122
RF01950,tcoffee,0.912356,0.058621,0.029023,0.7426,0.752466,0.988582,0.849928,0.859565,232
RF01952,tcoffee,0.910973,0.080745,0.008282,0.675645,1.0,0.99313,0.841387,0.847109,69
RF01956,tcoffee,0.816998,0.084988,0.098015,0.668594,0.79933,0.949723,0.768605,0.727151,124
RF01957,tcoffee,0.808608,0.058303,0.133089,0.732307,0.769269,0.949297,0.811234,0.744954,182
RF01973,tcoffee,0.888889,0.064614,0.046498,0.745388,-0.204954,0.97311,0.794856,0.841019,72
RF01976,tcoffee,0.879406,0.071738,0.048856,0.741844,1.0,0.974356,0.837888,0.814265,231
RF01989,tcoffee,0.872175,0.127825,0.0,0.569846,0.0,0.973955,0.769397,0.817183,59
RF02003,tcoffee,0.479081,0.290689,0.23023,-0.181382,0.744226,0.700627,0.592697,0.365897,179
RF02029,tcoffee,0.79596,0.162121,0.041919,0.372254,0.201733,0.928467,0.730102,0.701063,99
RF02032,tcoffee,0.379925,0.199644,0.420431,0.142278,0.576172,0.637396,0.547725,0.279817,723
RF02041,tcoffee,0.753469,0.096689,0.149841,0.54946,0.79863,0.939811,0.777364,0.674875,441
RF02051,tcoffee,0.838558,0.148903,0.012539,0.514175,0.0,0.975373,0.77193,0.752978,58
RF02052,tcoffee,0.829518,0.162048,0.008434,0.505072,0.950918,0.934351,0.75697,0.756627,166
RF02060,tcoffee,0.790385,0.197115,0.0125,0.348391,0.0,0.977138,0.739719,0.691587,160
RF02067,tcoffee,0.882937,0.041667,0.075397,0.829519,0.913663,0.984445,0.850806,0.804422,63
RF02074,tcoffee,0.743651,0.120635,0.135714,0.531436,0.698092,0.937308,0.714859,0.641156,84
RF02083,tcoffee,0.898496,0.090226,0.011278,0.740018,0.0,0.993643,0.859048,0.845238,76
RF02085,tcoffee,0.782716,0.135802,0.081481,0.538222,0.693789,0.913541,0.78625,0.695748,81
RF02089,tcoffee,0.823684,0.151316,0.025,0.3494,0.708031,0.983247,0.737508,0.706798,80
RF02090,tcoffee,0.790138,0.120413,0.08945,0.447696,0.839546,0.976422,0.748656,0.688954,218
RF02095,tcoffee,0.903169,0.06338,0.033451,0.783512,1.0,0.975246,0.908929,0.838531,71
RF02102,tcoffee,0.909005,0.054028,0.036967,0.814709,0.944625,0.98933,0.890476,0.837915,211
RF02110,tcoffee,0.673509,0.125513,0.200978,0.439701,0.723238,0.909005,0.6845,0.564953,165
RF02114,tcoffee,0.756452,0.182258,0.06129,0.345991,0.679293,0.942131,0.639837,0.626882,124
RF02119,tcoffee,0.871959,0.12548,0.002561,0.543815,1.0,0.993313,0.796104,0.789501,71
RF02126,tcoffee,0.894097,0.078993,0.02691,0.694378,1.0,0.986476,0.831866,0.833912,72
RF02128,tcoffee,0.704887,0.144267,0.150846,0.415403,0.654004,0.924432,0.692235,0.582393,133
RF02142,tcoffee,0.702035,0.051176,0.246789,0.767111,0.91009,0.91154,0.781944,0.64754,241
RF02148,tcoffee,0.719512,0.131098,0.14939,0.449011,0.80675,0.93131,0.687117,0.602337,164
RF02158,tcoffee,0.735755,0.135684,0.128561,0.435618,0.965444,0.934503,0.705819,0.619565,117
RF02160,tcoffee,0.721932,0.115175,0.162893,0.486152,0.806658,0.944687,0.746971,0.637881,297
RF02164,tcoffee,0.76172,0.125112,0.113168,0.4746,0.888955,0.952527,0.732893,0.652322,197
RF02167,tcoffee,0.738624,0.154497,0.106878,0.423936,0.806768,0.911186,0.683511,0.606584,189
RF02168,tcoffee,0.720623,0.159224,0.120153,0.298354,0.579149,0.952801,0.640343,0.597425,148
RF02170,tcoffee,0.743056,0.189236,0.067708,0.3378,0.714286,0.917899,0.687937,0.601687,144
RF02182,tcoffee,0.893617,0.106383,0.0,0.617003,0.0,0.989715,0.853261,0.816869,47
RF02185,tcoffee,0.730519,0.153319,0.116162,0.357841,0.843738,0.930393,0.65249,0.621104,132
RF02188,tcoffee,0.679851,0.13979,0.180358,0.369663,0.736733,0.943599,0.676236,0.562289,204
RF02197,tcoffee,0.839394,0.130303,0.030303,0.594943,1.0,0.946494,0.782012,0.712121,165
RF02200,tcoffee,0.745875,0.127888,0.126238,0.568441,0.906032,0.903047,0.73466,0.606271,202
RF02202,tcoffee,0.965333,0.029333,0.005333,0.900423,0.0,1.0,0.92973,0.933333,75
RF02204,tcoffee,0.707454,0.120253,0.172293,0.445461,0.669416,0.939521,0.681883,0.584967,158
RF02205,tcoffee,0.747166,0.143927,0.108907,0.416642,0.823393,0.936476,0.705548,0.627913,260
RF02213,tcoffee,0.87619,0.083333,0.040476,0.741416,1.0,0.9668,0.809639,0.795238,84
RF02222,tcoffee,0.862069,0.052682,0.085249,0.824451,0.919706,0.963385,0.894686,0.809387,116
RF02226,tcoffee,0.964844,0.028646,0.00651,0.92576,0.0,0.990074,0.928947,0.949777,96
RF02228,tcoffee,0.831731,0.133013,0.035256,0.447516,0.66963,0.97636,0.753247,0.733761,78
RF02238,tcoffee,0.886399,0.095912,0.017689,0.742853,1.0,0.971827,0.838328,0.8385,318
RF02252,tcoffee,0.863415,0.087805,0.04878,0.741557,0.926094,0.983346,0.85,0.781463,205
RF02260,tcoffee,0.920149,0.051493,0.028358,0.771988,0.0,0.986036,0.855303,0.873763,67
RF02264,tcoffee,0.9353,0.035714,0.028986,0.796063,0.0,0.985686,0.897059,0.899739,69
RF02357,tcoffee,0.862385,0.087666,0.049949,0.673648,0.758114,0.974375,0.786482,0.786825,218
RF02369,tcoffee,0.905447,0.079137,0.015416,0.756153,1.0,0.985603,0.860248,0.855773,139
RF02370,tcoffee,0.74183,0.137908,0.120261,0.58846,0.773582,0.928652,0.695595,0.649346,170
RF02375,tcoffee,0.771493,0.164404,0.064103,0.436833,0.486759,0.928286,0.726033,0.685897,204
RF02377,tcoffee,0.953608,0.024055,0.022337,0.92813,0.832004,0.982453,0.937931,0.920389,291
RF02385,tcoffee,0.862179,0.137821,0.0,0.617215,0.0,0.920779,0.768608,0.795513,104
RF02414,tcoffee,0.700724,0.151649,0.147627,0.508105,0.741042,0.880997,0.677172,0.596621,226
RF02423,tcoffee,0.736951,0.134625,0.128424,0.492878,0.51541,0.909267,0.705058,0.648837,258
RF02433,tcoffee,0.888889,0.046296,0.064815,0.845043,0.788675,0.93993,0.882075,0.824074,54
RF02438,tcoffee,0.908333,0.080556,0.011111,0.740345,1.0,0.977934,0.869318,0.854762,45
RF02462,tcoffee,0.752555,0.144914,0.102531,0.606613,0.894861,0.826229,0.711083,0.605589,2153
RF02465,tcoffee,0.891358,0.108642,0.0,0.696409,0.0,0.977296,0.785354,0.846296,45
RF02469,tcoffee,0.758583,0.1567,0.084718,0.389826,0.428571,0.924951,0.66183,0.656018,129
RF02510,tcoffee,0.723913,0.276087,0.0,0.11482,0.0,0.87387,0.607378,0.63,100
RF02516,tcoffee,0.498779,0.151201,0.35002,0.287111,0.474507,0.785374,0.634131,0.384521,182
RF02519,tcoffee,0.929412,0.070588,0.0,0.777308,0.0,1.0,0.872727,0.876471,34
RF02526,tcoffee,0.799138,0.097414,0.103448,0.623425,0.777864,0.97422,0.81901,0.736839,145
RF02530,tcoffee,0.921905,0.078095,0.0,0.76616,0.0,0.995583,0.846154,0.866667,105
RF02539,tcoffee,0.923221,0.054307,0.022472,0.849237,0.707107,0.942769,0.873106,0.885393,89
RF02540,tcoffee,0.598991,0.188786,0.212223,0.200375,0.856389,0.893267,0.711778,0.523757,3792
RF02543,tcoffee,0.499842,0.2017,0.298458,-0.140717,0.889279,0.889342,0.741449,0.417692,5101
RF02551,tcoffee,0.853909,0.111111,0.034979,0.654707,0.0,0.918989,0.7625,0.773663,81
RF02569,tcoffee,0.858929,0.085714,0.055357,0.74852,1.0,0.971585,0.801802,0.778571,112
RF02597,tcoffee,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,32
RF02643,tcoffee,0.923295,0.048295,0.028409,0.857425,1.0,0.980771,0.87069,0.871212,88
RF02652,tcoffee,0.993056,0.006944,0.0,0.978723,0.0,1.0,0.988811,0.988194,144
RF02687,tcoffee,0.757294,0.143211,0.099495,0.36268,0.816189,0.947856,0.732865,0.671656,304
RF02689,tcoffee,0.927974,0.068167,0.003859,0.795413,0.0,0.998535,0.890968,0.876527,311
RF02691,tcoffee,0.873016,0.115556,0.011429,0.678737,0.735702,0.982853,0.81824,0.810159,225
RF02694,tcoffee,0.961111,0.033889,0.005,0.8901,0.0,0.997448,0.922905,0.940617,180
RF02701,tcoffee,0.504472,0.134168,0.36136,0.461126,0.806018,0.7857,0.671875,0.377758,129
RF02746,tcoffee,0.856541,0.078797,0.064662,0.738315,0.903281,0.991505,0.859702,0.784812,950
RF02775,tcoffee,0.895,0.091667,0.013333,0.743495,0.806186,0.981019,0.847059,0.835,120
RF02783,tcoffee,0.86413,0.121739,0.01413,0.658222,1.0,0.992281,0.815301,0.775,184
RF02806,tcoffee,0.82377,0.151639,0.02459,0.561716,0.0,0.882681,0.745833,0.710383,61
RF02822,tcoffee,0.912946,0.080357,0.006696,0.767302,0.0,0.965576,0.851351,0.846726,112
RF02837,tcoffee,0.593098,0.200575,0.206326,0.173451,0.344627,0.824104,0.569303,0.486355,107
RF02844,tcoffee,0.753731,0.205224,0.041045,0.380937,0.859117,0.846466,0.689394,0.59204,67
RF02866,tcoffee,0.89759,0.081325,0.021084,0.757185,1.0,0.95188,0.881098,0.827309,83
RF02869,tcoffee,0.929775,0.036517,0.033708,0.898243,1.0,0.960612,0.911932,0.893258,89
RF02895,tcoffee,0.825,0.169318,0.005682,0.491054,0.0,0.958488,0.721143,0.714205,176
RF02897,tcoffee,0.901961,0.098039,0.0,0.702825,0.0,0.979677,0.86122,0.81634,255
RF02920,tcoffee,0.54203,0.100714,0.357256,0.669686,0.945429,0.873848,0.768035,0.440391,194
