family,tool,Filename,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength,sp
RF00888,muscle,RF00888_tcoffee.fasta,0.909864,0.068027,0.022109,0.811836,1.0,0.994373,0.862306,0.861678,84,0.4526748971193415
RF00893,muscle,RF00893_tcoffee.fasta,0.989442,0.010558,0.0,0.970914,0.0,1.0,0.978788,0.978884,221,1.0
RF00911,muscle,RF00911_tcoffee.fasta,0.969136,0.024691,0.006173,0.92756,0.0,0.994255,0.95,0.942387,81,0.1666666666666666
RF00912,muscle,RF00912_tcoffee.fasta,0.931686,0.0625,0.005814,0.795446,0.0,0.988466,0.895588,0.885797,86,0.6032745591939547
RF00922,muscle,RF00922_tcoffee.fasta,0.987952,0.012048,0.0,0.975904,0.0,0.98854,0.97561,0.975904,83,1.0
RF00934,muscle,RF00934_tcoffee.fasta,0.931818,0.068182,0.0,0.863636,0.0,0.933672,0.915385,0.863636,66,1.0
RF00950,muscle,RF00950_tcoffee.fasta,0.743608,0.179688,0.076705,0.340684,0.761226,0.898529,0.720546,0.644886,88,0.0832510694307337
RF00956,muscle,RF00956_tcoffee.fasta,0.900383,0.084291,0.015326,0.767787,0.0,0.989181,0.833333,0.808429,87,1.0
RF00963,muscle,RF00963_tcoffee.fasta,0.939759,0.042169,0.018072,0.863158,1.0,1.0,0.966463,0.879518,83,0.1729166666666666
RF00965,muscle,RF00965_tcoffee.fasta,0.930556,0.025,0.044444,0.909759,1.0,1.0,0.949296,0.861111,72,0.3262195121951219
RF00976,muscle,RF00976_tcoffee.fasta,0.979839,0.016129,0.004032,0.957701,0.0,0.992271,0.967213,0.965054,62,1.0
RF00983,muscle,RF00983_tcoffee.fasta,0.969512,0.030488,0.0,0.939024,0.0,0.970874,0.950617,0.939024,82,1.0
RF00991,muscle,RF00991_tcoffee.fasta,0.938826,0.038702,0.022472,0.840096,0.707288,0.989425,0.909091,0.893883,89,0.2992559042381106
RF01003,muscle,RF01003_tcoffee.fasta,0.985507,0.014493,0.0,0.960074,0.0,1.0,0.970588,0.971014,69,1.0
RF01006,muscle,RF01006_tcoffee.fasta,0.971831,0.024648,0.003521,0.928783,0.0,0.993313,0.95,0.948357,71,0.9952718676122932
RF01020,muscle,RF01020_tcoffee.fasta,0.977778,0.018519,0.003704,0.948984,0.0,1.0,0.962547,0.955556,90,0.996268656716418
RF01064,muscle,RF01064_tcoffee.fasta,0.891156,0.095238,0.013605,0.73853,1.0,0.986349,0.865979,0.792517,98,0.0
RF01067,muscle,RF01067_tcoffee.fasta,0.630648,0.130093,0.239259,0.403231,0.406901,0.908671,0.647619,0.54871,120,0.4078113460798657
RF01084,muscle,RF01084_tcoffee.fasta,0.526227,0.147772,0.326001,0.501893,0.877346,0.811524,0.673469,0.401015,197,0.253415300546448
RF01087,muscle,RF01087_tcoffee.fasta,0.920479,0.056645,0.022876,0.820205,0.0,0.96437,0.891447,0.877124,153,0.289048473967684
RF01104,muscle,RF01104_tcoffee.fasta,0.954023,0.045977,0.0,0.873339,0.0,1.0,0.904762,0.908046,29,1.0
RF01106,muscle,RF01106_tcoffee.fasta,0.96,0.04,0.0,0.92,0.0,0.958333,0.958333,0.92,25,1.0
RF01123,muscle,RF01123_tcoffee.fasta,0.918129,0.076023,0.005848,0.790564,0.0,1.0,0.880952,0.836257,57,1.0
RF01127,muscle,RF01127_tcoffee.fasta,0.892308,0.087179,0.020513,0.767573,1.0,0.973076,0.880208,0.805128,65,0.4603174603174603
RF01130,muscle,RF01130_tcoffee.fasta,0.824356,0.107728,0.067916,0.688557,1.0,0.945867,0.82381,0.745511,61,0.6282722513089005
RF01137,muscle,RF01137_tcoffee.fasta,0.761194,0.223881,0.014925,0.552239,0.0,0.711042,0.712121,0.522388,67,0.8
RF01139,muscle,RF01139_tcoffee.fasta,0.65873,0.21627,0.125,0.364413,0.875593,0.737972,0.616935,0.545351,63,0.3457123565158677
RF01140,muscle,RF01140_tcoffee.fasta,0.70904,0.237288,0.053672,0.394537,1.0,0.693252,0.681034,0.59887,59,0.6307884856070087
RF01141,muscle,RF01141_tcoffee.fasta,0.821053,0.147368,0.031579,0.599779,0.0,0.973476,0.742857,0.714035,57,0.5259259259259259
RF01151,muscle,RF01151_tcoffee.fasta,0.844048,0.07619,0.079762,0.6733,1.0,0.962611,0.800242,0.777473,60,0.4065911847957946
RF01159,muscle,RF01159_tcoffee.fasta,0.783594,0.10625,0.110156,0.594919,0.637422,0.913896,0.752373,0.717812,80,0.6511433018077337
RF01163,muscle,RF01163_tcoffee.fasta,0.801205,0.135542,0.063253,0.609536,0.833333,0.890455,0.753049,0.676707,83,0.1678004535147392
RF01164,muscle,RF01164_tcoffee.fasta,0.878122,0.072927,0.048951,0.714712,0.420412,0.975054,0.799595,0.818515,77,0.6532142857142857
RF01173,muscle,RF01173_tcoffee.fasta,0.856731,0.130769,0.0125,0.503764,1.0,0.983952,0.815969,0.763942,80,0.6364234056541749
RF01174,muscle,RF01174_tcoffee.fasta,0.77167,0.151163,0.077167,0.491669,0.559244,0.919605,0.708021,0.676956,86,0.1973307912297426
RF01176,muscle,RF01176_tcoffee.fasta,0.707474,0.140464,0.152062,0.510326,0.663523,0.863336,0.692708,0.584683,97,0.3151822796492847
RF01178,muscle,RF01178_tcoffee.fasta,0.610969,0.144133,0.244898,0.443624,0.551611,0.804915,0.644359,0.516369,112,0.1864285714285714
RF01181,muscle,RF01181_tcoffee.fasta,0.821481,0.107407,0.071111,0.623179,0.410864,0.93393,0.767041,0.758942,90,0.3614120936735407
RF01197,muscle,RF01197_tcoffee.fasta,0.876214,0.072816,0.050971,0.784218,1.0,0.95385,0.848039,0.794498,103,0.231578947368421
RF01204,muscle,RF01204_tcoffee.fasta,0.943137,0.033333,0.023529,0.898939,1.0,0.990706,0.89703,0.904902,102,0.2118126272912423
RF01222,muscle,RF01222_tcoffee.fasta,0.95393,0.04065,0.00542,0.890058,0.0,0.992764,0.915301,0.913279,123,0.589041095890411
RF01227,muscle,RF01227_tcoffee.fasta,0.697696,0.135484,0.16682,0.549129,0.72214,0.900679,0.679963,0.584639,155,0.14135103475205
RF01232,muscle,RF01232_tcoffee.fasta,0.902128,0.082979,0.014894,0.724891,0.0,0.957593,0.865217,0.860993,47,0.5974842767295597
RF01241,muscle,RF01241_tcoffee.fasta,0.764493,0.073671,0.161836,0.645775,0.813791,0.933361,0.757802,0.681786,207,0.273755944971113
RF01244,muscle,RF01244_tcoffee.fasta,0.854082,0.092857,0.053061,0.70978,1.0,0.966507,0.832821,0.766837,196,0.2483480176211453
RF01257,muscle,RF01257_tcoffee.fasta,0.772267,0.124494,0.103239,0.557216,0.791598,0.935122,0.767785,0.663968,247,0.3129885248627972
RF01262,muscle,RF01262_tcoffee.fasta,0.891348,0.076459,0.032193,0.72801,0.961986,0.988775,0.84097,0.813995,213,0.3058321479374111
RF01277,muscle,RF01277_tcoffee.fasta,0.766667,0.125238,0.108095,0.437569,0.195818,0.932086,0.677606,0.685503,75,0.3805868167202572
RF01280,muscle,RF01280_tcoffee.fasta,0.820276,0.115207,0.064516,0.564929,0.672625,0.950378,0.809006,0.729647,93,0.3792704111175449
RF01287,muscle,RF01287_tcoffee.fasta,0.74127,0.150794,0.107937,0.528427,0.68293,0.86594,0.645833,0.620952,105,0.1270430906389301
RF01292,muscle,RF01292_tcoffee.fasta,0.731038,0.15815,0.110812,0.480939,0.645845,0.942425,0.684524,0.639053,169,0.2467532467532467
RF01306,muscle,RF01306_tcoffee.fasta,0.916667,0.058333,0.025,0.883333,1.0,0.913283,0.864407,0.833333,60,1.0
RF01327,muscle,RF01327_tcoffee.fasta,0.937931,0.062069,0.0,0.808568,0.0,1.0,0.878571,0.889655,29,1.0
RF01335,muscle,RF01335_tcoffee.fasta,0.858025,0.141975,0.0,0.598086,0.0,0.969799,0.803175,0.795525,36,1.0
RF01342,muscle,RF01342_tcoffee.fasta,0.905405,0.094595,0.0,0.810811,0.0,0.895522,0.875,0.810811,37,1.0
RF01353,muscle,RF01353_tcoffee.fasta,0.916667,0.083333,0.0,0.770426,0.0,1.0,0.864198,0.833333,28,1.0
RF01360,muscle,RF01360_tcoffee.fasta,0.986486,0.013514,0.0,0.972973,0.0,0.986301,0.986111,0.972973,37,1.0
RF01361,muscle,RF01361_tcoffee.fasta,0.986486,0.013514,0.0,0.972973,0.0,0.986301,0.972222,0.972973,37,1.0
RF01365,muscle,RF01365_tcoffee.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,37,1.0
RF01386,muscle,RF01386_tcoffee.fasta,0.888889,0.081481,0.02963,0.776508,0.0,0.967189,0.808989,0.8,90,0.1620553359683794
RF01388,muscle,RF01388_tcoffee.fasta,0.990196,0.009804,0.0,0.980392,0.0,0.990495,0.98,0.980392,51,1.0
RF01394,muscle,RF01394_tcoffee.fasta,0.584576,0.20624,0.209184,0.201126,0.303215,0.819252,0.55115,0.499715,98,0.5779296132530362
RF01413,muscle,RF01413_tcoffee.fasta,0.702055,0.232449,0.065497,0.205404,0.841926,0.892438,0.613281,0.593432,73,0.3824164302454669
RF01417,muscle,RF01417_tcoffee.fasta,0.927901,0.059727,0.012372,0.760191,1.0,0.994409,0.889555,0.872745,293,0.55415274167595
RF01418,muscle,RF01418_tcoffee.fasta,0.856932,0.143068,0.0,0.563391,0.0,0.947034,0.754464,0.773451,113,1.0
RF01423,muscle,RF01423_tcoffee.fasta,0.728261,0.130435,0.141304,0.555793,0.447896,0.887484,0.673993,0.608696,92,0.2633002705139765
RF01434,muscle,RF01434_tcoffee.fasta,0.888889,0.10119,0.009921,0.721232,1.0,0.997247,0.868263,0.779762,168,0.2585858585858586
RF01475,muscle,RF01475_tcoffee.fasta,0.90812,0.089744,0.002137,0.731308,0.0,0.993968,0.841991,0.846154,78,0.9957081545064378
RF01477,muscle,RF01477_tcoffee.fasta,0.961765,0.034314,0.003922,0.895232,0.0,0.992733,0.942913,0.929412,255,0.5371955233706386
RF01480,muscle,RF01480_tcoffee.fasta,0.955326,0.027491,0.017182,0.904586,0.0,0.990023,0.921875,0.928522,97,0.6273684210526316
RF01492,muscle,RF01492_tcoffee.fasta,0.567233,0.240822,0.191945,0.117245,0.534432,0.804915,0.525706,0.44892,227,0.1285502389715981
RF01495,muscle,RF01495_tcoffee.fasta,0.815994,0.107919,0.076087,0.622864,1.0,0.955913,0.85,0.73425,161,0.5183463796477495
RF01499,muscle,RF01499_tcoffee.fasta,0.727273,0.135065,0.137662,0.581361,0.781357,0.88898,0.722149,0.6329,110,0.2017960908610671
RF01500,muscle,RF01500_tcoffee.fasta,0.667695,0.205761,0.126543,0.320651,0.752911,0.806609,0.656315,0.514815,162,0.238745574102175
RF01502,muscle,RF01502_tcoffee.fasta,0.389276,0.204586,0.406138,-0.130689,0.90786,0.656889,0.751054,0.226956,580,0.0253636942934229
RF01504,muscle,RF01504_tcoffee.fasta,0.673993,0.178571,0.147436,0.433799,0.812027,0.815999,0.649171,0.534066,182,0.1515695067264574
RF01510,muscle,RF01510_tcoffee.fasta,0.827206,0.121324,0.051471,0.63842,0.636895,0.904586,0.768657,0.715686,68,0.5646437994722955
RF01517,muscle,RF01517_tcoffee.fasta,0.918919,0.067568,0.013514,0.81583,0.333333,0.964973,0.886364,0.867868,111,0.402457757296467
RF01523,muscle,RF01523_tcoffee.fasta,0.847761,0.116418,0.035821,0.689287,1.0,0.963507,0.775758,0.762687,67,0.3028391167192429
RF01529,muscle,RF01529_tcoffee.fasta,0.863636,0.090909,0.045455,0.818182,1.0,0.8681,0.811927,0.727273,110,0.971153846153846
RF01534,muscle,RF01534_tcoffee.fasta,0.886364,0.090909,0.022727,0.818182,1.0,0.875763,0.861538,0.772727,66,0.9523809523809524
RF01540,muscle,RF01540_tcoffee.fasta,0.828205,0.15641,0.015385,0.539787,0.2,0.91515,0.726562,0.735385,65,0.5152471083070452
RF01549,muscle,RF01549_tcoffee.fasta,0.763285,0.147343,0.089372,0.519957,0.543246,0.881125,0.637255,0.647343,69,0.4017563117453347
RF01561,muscle,RF01561_tcoffee.fasta,0.925439,0.061404,0.013158,0.83084,0.0,0.993643,0.897778,0.855263,76,0.2297297297297297
RF01564,muscle,RF01564_tcoffee.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,65,1.0
RF01572,muscle,RF01572_tcoffee.fasta,0.930818,0.069182,0.0,0.80941,0.0,1.0,0.904762,0.861635,106,1.0
RF01581,muscle,RF01581_tcoffee.fasta,0.839759,0.09488,0.065361,0.643555,0.584878,0.963258,0.790303,0.766455,166,0.4783913358396854
RF01586,muscle,RF01586_tcoffee.fasta,0.925926,0.02963,0.044444,0.918374,1.0,0.974085,0.910112,0.874074,90,0.9761904761904762
RF01587,muscle,RF01587_tcoffee.fasta,0.884615,0.048077,0.067308,0.855308,0.784005,0.953736,0.87987,0.826923,78,0.2898550724637681
RF01596,muscle,RF01596_tcoffee.fasta,0.914634,0.073171,0.012195,0.853659,1.0,0.932931,0.901235,0.829268,82,1.0
RF01606,muscle,RF01606_tcoffee.fasta,0.888889,0.090703,0.020408,0.752991,1.0,0.985921,0.851598,0.789116,147,0.3011764705882352
RF01607,muscle,RF01607_tcoffee.fasta,0.863139,0.096715,0.040146,0.707235,1.0,0.948034,0.829044,0.76399,137,0.1531531531531531
RF01611,muscle,RF01611_tcoffee.fasta,0.893333,0.062222,0.044444,0.835295,1.0,0.958371,0.86036,0.817778,75,0.9904761904761904
RF01612,muscle,RF01612_tcoffee.fasta,0.783664,0.143488,0.072848,0.612498,0.961538,0.955006,0.722222,0.607064,151,0.7070707070707071
RF01618,muscle,RF01618_tcoffee.fasta,0.978836,0.010582,0.010582,0.970848,0.0,1.0,0.973118,0.957672,63,0.1891891891891892
RF01620,muscle,RF01620_tcoffee.fasta,0.853873,0.100352,0.045775,0.71446,0.844383,0.915847,0.810284,0.764085,142,0.1605562579013906
RF01625,muscle,RF01625_tcoffee.fasta,0.946629,0.039326,0.014045,0.875771,1.0,0.978407,0.920455,0.902622,89,0.9826923076923076
RF01626,muscle,RF01626_tcoffee.fasta,0.934932,0.058219,0.006849,0.843719,0.0,0.965795,0.881944,0.890411,73,0.7569444444444444
RF01628,muscle,RF01628_tcoffee.fasta,0.898345,0.080378,0.021277,0.783341,1.0,0.978861,0.85,0.813239,141,0.0687960687960688
RF01632,muscle,RF01632_tcoffee.fasta,0.882952,0.109415,0.007634,0.708179,0.0,0.980017,0.8,0.78117,131,0.2912371134020619
RF01633,muscle,RF01633_tcoffee.fasta,0.918605,0.077519,0.003876,0.78812,0.0,0.957912,0.882812,0.861757,129,0.2330729166666666
RF01638,muscle,RF01638_tcoffee.fasta,0.928,0.0608,0.0112,0.821473,1.0,0.979685,0.908065,0.8864,125,0.3003273322422258
RF01641,muscle,RF01641_tcoffee.fasta,0.945946,0.04955,0.004505,0.866897,0.0,0.993477,0.90411,0.896396,74,1.0
RF01644,muscle,RF01644_tcoffee.fasta,0.828767,0.114155,0.057078,0.703959,0.944444,0.926191,0.8,0.714612,146,0.3076923076923077
RF01655,muscle,RF01655_tcoffee.fasta,0.818045,0.129323,0.052632,0.615943,0.90891,0.967072,0.818182,0.701504,133,0.5136929460580912
RF01659,muscle,RF01659_tcoffee.fasta,0.891129,0.100806,0.008065,0.798387,0.0,0.899051,0.849593,0.782258,124,0.9590163934426228
RF01664,muscle,RF01664_tcoffee.fasta,0.916016,0.080078,0.003906,0.801815,0.0,0.929253,0.852362,0.873698,128,0.36435124508519
RF01666,muscle,RF01666_tcoffee.fasta,0.920139,0.069444,0.010417,0.783292,0.0,0.986289,0.873239,0.851852,72,0.5446009389671361
RF01668,muscle,RF01668_tcoffee.fasta,0.804795,0.183219,0.011986,0.40472,0.0,0.888956,0.675347,0.704012,73,0.9547038327526132
RF01690,muscle,RF01690_tcoffee.fasta,0.697807,0.230702,0.071491,0.109806,0.370697,0.901262,0.626686,0.592615,72,0.5411364923541627
RF01703,muscle,RF01703_tcoffee.fasta,0.856996,0.11214,0.030864,0.707684,0.83094,0.907787,0.786157,0.769547,243,0.296943231441048
RF01714,muscle,RF01714_tcoffee.fasta,0.899543,0.091324,0.009132,0.748412,0.0,0.993487,0.837963,0.803653,73,0.9907407407407408
RF01717,muscle,RF01717_tcoffee.fasta,0.551119,0.212524,0.236357,-0.056449,0.673068,0.835039,0.687476,0.457253,125,0.0859131614583448
RF01718,muscle,RF01718_tcoffee.fasta,0.562145,0.226918,0.210938,0.192001,0.55088,0.787227,0.507143,0.430966,176,0.2253557567917205
RF01727,muscle,RF01727_tcoffee.fasta,0.677498,0.239343,0.083159,0.182354,0.255062,0.833784,0.645299,0.605976,53,0.5056938187726165
RF01728,muscle,RF01728_tcoffee.fasta,0.562516,0.262316,0.175169,-0.076504,0.859574,0.849702,0.633815,0.44067,186,0.1771107274810022
RF01729,muscle,RF01729_tcoffee.fasta,0.748059,0.202541,0.0494,0.328108,0.770602,0.932122,0.678775,0.644319,109,0.8264822134387352
RF01735,muscle,RF01735_tcoffee.fasta,0.755138,0.149123,0.095739,0.405364,0.57637,0.922373,0.738384,0.674185,133,0.4552444042958948
RF01738,muscle,RF01738_tcoffee.fasta,0.72432,0.201932,0.073749,0.308566,0.53125,0.902379,0.588235,0.61644,67,0.228617204831156
RF01749,muscle,RF01749_tcoffee.fasta,0.449969,0.246544,0.303487,-0.11913,0.867455,0.752773,0.697297,0.331534,131,0.1522584412309842
RF01751,muscle,RF01751_tcoffee.fasta,0.771314,0.109736,0.11895,0.50399,0.494446,0.944058,0.78026,0.704207,79,0.3708035786249697
RF01761,muscle,RF01761_tcoffee.fasta,0.651966,0.20614,0.141894,0.09489,0.707575,0.862282,0.679613,0.557707,114,0.254880485347797
RF01771,muscle,RF01771_tcoffee.fasta,0.797571,0.159244,0.043185,0.442195,0.654958,0.952731,0.756297,0.702542,114,0.2230833432693454
RF01780,muscle,RF01780_tcoffee.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,109,1.0
RF01796,muscle,RF01796_tcoffee.fasta,0.770515,0.13645,0.093034,0.526363,0.584986,0.92801,0.750962,0.691858,131,0.483356100366669
RF01800,muscle,RF01800_tcoffee.fasta,0.998013,0.0,0.001987,1.0,1.0,0.998321,0.998011,0.996026,755,0.9986702127659576
RF01803,muscle,RF01803_tcoffee.fasta,0.887821,0.111823,0.000356,0.628529,0.0,0.951849,0.777939,0.845078,54,0.9964501837798556
RF01808,muscle,RF01808_tcoffee.fasta,0.77512,0.150239,0.074641,0.510781,0.425185,0.922017,0.692788,0.682616,209,0.1598771991970716
RF01809,muscle,RF01809_tcoffee.fasta,0.828205,0.159615,0.012179,0.507892,0.0,0.950452,0.752597,0.769366,78,0.6245551601423488
RF01818,muscle,RF01818_tcoffee.fasta,0.997732,0.000756,0.001512,0.997918,0.0,0.998973,0.995455,0.996221,441,0.9984848484848484
RF01821,muscle,RF01821_tcoffee.fasta,0.802941,0.120588,0.076471,0.62181,0.901375,0.949962,0.743704,0.691176,136,0.1135045567522783
RF01827,muscle,RF01827_tcoffee.fasta,0.935043,0.052991,0.011966,0.805584,0.763523,0.994728,0.916162,0.894302,90,0.6939491376790412
RF01829,muscle,RF01829_tcoffee.fasta,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,53,1.0
RF01842,muscle,RF01842_tcoffee.fasta,0.965909,0.026515,0.007576,0.926954,0.0,0.994614,0.938697,0.935606,88,0.1494252873563218
RF01852,muscle,RF01852_tcoffee.fasta,0.593057,0.288423,0.11852,-0.081904,0.639881,0.775292,0.613208,0.491648,103,0.2660879179803513
RF01860,muscle,RF01860_tcoffee.fasta,0.831597,0.126736,0.041667,0.604731,0.766491,0.924664,0.784211,0.738194,96,0.3162583518930957
RF01866,muscle,RF01866_tcoffee.fasta,0.819048,0.052381,0.128571,0.832748,0.868643,0.940783,0.8352,0.709524,126,0.2730030333670374
RF01871,muscle,RF01871_tcoffee.fasta,0.681797,0.062066,0.256137,0.713774,0.725764,0.91346,0.755369,0.605257,127,0.1599673202614379
RF01873,muscle,RF01873_tcoffee.fasta,0.854701,0.059829,0.08547,0.716432,0.758651,0.963959,0.82136,0.798447,117,0.5747083873356785
RF01879,muscle,RF01879_tcoffee.fasta,0.852889,0.062,0.085111,0.691762,0.773758,0.977865,0.830838,0.796796,180,0.4455546700995116
RF01881,muscle,RF01881_tcoffee.fasta,0.91622,0.074961,0.008819,0.699969,1.0,0.996361,0.858413,0.86685,127,0.7697856991300658
RF01889,muscle,RF01889_tcoffee.fasta,0.931034,0.051724,0.017241,0.896552,1.0,0.94551,0.913295,0.862069,174,0.9404761904761904
RF01891,muscle,RF01891_tcoffee.fasta,0.818352,0.060861,0.120787,0.714782,0.78551,0.953535,0.778195,0.759051,267,0.143525349238738
RF01902,muscle,RF01902_tcoffee.fasta,0.929339,0.012289,0.058372,0.950699,0.977844,1.0,0.967391,0.863799,93,0.161271676300578
RF01905,muscle,RF01905_tcoffee.fasta,0.896465,0.060606,0.042929,0.740221,0.78,0.982276,0.856594,0.842172,72,0.5800266311584554
RF01919,muscle,RF01919_tcoffee.fasta,0.858621,0.117241,0.024138,0.576188,0.933333,0.977916,0.803488,0.763474,87,0.1595174262734584
RF01922,muscle,RF01922_tcoffee.fasta,0.938272,0.060185,0.001543,0.784873,0.0,1.0,0.925,0.892416,81,0.5373728438743919
RF01924,muscle,RF01924_tcoffee.fasta,0.933902,0.063966,0.002132,0.758228,0.0,1.0,0.891775,0.879176,67,0.5410421127765882
RF01929,muscle,RF01929_tcoffee.fasta,0.849123,0.052632,0.098246,0.823058,1.0,0.944909,0.859929,0.786667,95,0.2936951316839585
RF01931,muscle,RF01931_tcoffee.fasta,0.881295,0.097122,0.021583,0.720587,1.0,0.956523,0.858696,0.792566,139,0.8296019900497512
RF01950,muscle,RF01950_tcoffee.fasta,0.912356,0.058621,0.029023,0.7426,0.752466,0.988582,0.849928,0.859565,232,0.2554025830101019
RF01951,muscle,RF01951_tcoffee.fasta,0.804374,0.080907,0.114719,0.627622,0.703049,0.95562,0.77923,0.731326,257,0.1916914208730412
RF01957,muscle,RF01957_tcoffee.fasta,0.808608,0.058303,0.133089,0.732307,0.769269,0.949297,0.811234,0.744954,182,0.2678845171180378
RF01970,muscle,RF01970_tcoffee.fasta,0.853119,0.052985,0.093897,0.743901,0.532714,0.956926,0.812668,0.805028,213,0.2289883133946476
RF01985,muscle,RF01985_tcoffee.fasta,0.928465,0.064083,0.007452,0.732173,1.0,1.0,0.866667,0.870045,61,0.9479576399394856
RF01992,muscle,RF01992_tcoffee.fasta,0.859516,0.067895,0.072589,0.668626,0.796911,0.974056,0.800254,0.787042,213,0.1818006647719061
RF02005,muscle,RF02005_tcoffee.fasta,0.496442,0.318545,0.185013,-0.362379,0.724447,0.755193,0.574914,0.385687,277,0.0901808112727695
RF02008,muscle,RF02008_tcoffee.fasta,0.975904,0.024096,0.0,0.933617,0.0,1.0,0.95935,0.951807,83,1.0
RF02017,muscle,RF02017_tcoffee.fasta,0.945455,0.054545,0.0,0.858385,0.0,1.0,0.889474,0.914286,77,1.0
RF02037,muscle,RF02037_tcoffee.fasta,0.884739,0.07992,0.035341,0.713416,0.0,0.976178,0.811789,0.841906,83,0.7814840419403157
RF02053,muscle,RF02053_tcoffee.fasta,0.790941,0.184669,0.02439,0.421352,0.787298,0.96488,0.714286,0.673635,164,0.1742308863844045
RF02064,muscle,RF02064_tcoffee.fasta,0.832432,0.121622,0.045946,0.540485,1.0,0.960039,0.776712,0.740541,74,0.3725112395632627
RF02077,muscle,RF02077_tcoffee.fasta,0.935185,0.049383,0.015432,0.847433,1.0,0.983064,0.9125,0.878601,81,0.5898520084566596
RF02110,muscle,RF02110_tcoffee.fasta,0.673509,0.125513,0.200978,0.439701,0.723238,0.909005,0.6845,0.564953,165,0.1581722015087141
RF02125,muscle,RF02125_tcoffee.fasta,0.839262,0.15415,0.006588,0.485354,1.0,1.0,0.727273,0.745982,69,0.5198931909212283
RF02131,muscle,RF02131_tcoffee.fasta,0.781818,0.096104,0.122078,0.592113,0.852551,0.929283,0.737737,0.706586,140,0.2058865912529721
RF02142,muscle,RF02142_tcoffee.fasta,0.702035,0.051176,0.246789,0.767111,0.91009,0.91154,0.781944,0.64754,241,0.4227111540941328
RF02144,muscle,RF02144_tcoffee.fasta,0.770177,0.127461,0.102362,0.555535,0.253496,0.898023,0.669147,0.694094,127,0.3386291420789832
RF02160,muscle,RF02160_tcoffee.fasta,0.721932,0.115175,0.162893,0.486152,0.806658,0.944687,0.746971,0.637881,297,0.2465192802056555
RF02168,muscle,RF02168_tcoffee.fasta,0.720623,0.159224,0.120153,0.298354,0.579149,0.952801,0.640343,0.597425,148,0.1844111832815589
RF02174,muscle,RF02174_tcoffee.fasta,0.759247,0.113356,0.127397,0.477949,0.743101,0.917808,0.673793,0.658904,146,0.0480752706650627
RF02181,muscle,RF02181_tcoffee.fasta,0.927083,0.0625,0.010417,0.833685,1.0,0.955934,0.911972,0.87963,72,1.0
RF02191,muscle,RF02191_tcoffee.fasta,0.819209,0.126177,0.054614,0.567154,0.830865,0.964425,0.777778,0.725518,118,0.4260158446204958
RF02193,muscle,RF02193_tcoffee.fasta,0.748447,0.090301,0.161252,0.555716,0.791808,0.945906,0.76851,0.651085,161,0.2486895330189808
RF02197,muscle,RF02197_tcoffee.fasta,0.839394,0.130303,0.030303,0.594943,1.0,0.946494,0.782012,0.712121,165,0.0095238095238095
RF02199,muscle,RF02199_tcoffee.fasta,0.803906,0.146875,0.049219,0.455007,0.859445,0.959032,0.746069,0.673438,160,0.1595151515151515
RF02200,muscle,RF02200_tcoffee.fasta,0.745875,0.127888,0.126238,0.568441,0.906032,0.903047,0.73466,0.606271,202,0.2905460472697636
RF02204,muscle,RF02204_tcoffee.fasta,0.707454,0.120253,0.172293,0.445461,0.669416,0.939521,0.681883,0.584967,158,0.2322625623424679
RF02205,muscle,RF02205_tcoffee.fasta,0.747166,0.143927,0.108907,0.416642,0.823393,0.936476,0.705548,0.627913,260,0.1054491899852724
RF02208,muscle,RF02208_tcoffee.fasta,0.822368,0.122533,0.055099,0.502026,0.965243,0.958183,0.754248,0.739218,128,0.4594871294851794
RF02212,muscle,RF02212_tcoffee.fasta,0.711924,0.160173,0.127902,0.427377,0.899439,0.951073,0.724506,0.592759,231,0.1692163303613327
RF02216,muscle,RF02216_tcoffee.fasta,0.699252,0.1875,0.113248,0.268067,0.641352,0.944293,0.62891,0.576169,104,0.3662155315915177
RF02219,muscle,RF02219_tcoffee.fasta,0.821668,0.141474,0.036858,0.448044,0.0,0.972037,0.724736,0.742571,79,0.8697579510273009
RF02228,muscle,RF02228_tcoffee.fasta,0.831731,0.133013,0.035256,0.447516,0.66963,0.97636,0.753247,0.733761,78,0.2455864162824693
RF02233,muscle,RF02233_tcoffee.fasta,0.972826,0.027174,0.0,0.924,0.0,0.994836,0.945055,0.959627,92,1.0
RF02234,muscle,RF02234_tcoffee.fasta,0.853247,0.109524,0.037229,0.629995,0.468783,0.941524,0.790941,0.78981,165,0.3485018202184262
RF02250,muscle,RF02250_tcoffee.fasta,0.85711,0.089744,0.053147,0.628161,0.709939,0.97268,0.805614,0.785814,286,0.3125089044023365
RF02251,muscle,RF02251_tcoffee.fasta,0.79878,0.070732,0.130488,0.761214,0.892327,0.975722,0.848039,0.670732,205,0.529835390946502
RF02255,muscle,RF02255_tcoffee.fasta,0.852814,0.12987,0.017316,0.657501,1.0,0.956589,0.758772,0.735931,77,0.6830357142857143
RF02257,muscle,RF02257_tcoffee.fasta,0.857809,0.107226,0.034965,0.705792,0.833333,0.979974,0.800469,0.734266,143,0.9411764705882352
