family,tool,Match,Mismatch,Gap,IC,GapAC,LFPR,FlipScore,MeanPairwiseID,AlignmentLength
RF00563,muscle,0.810956,0.092777,0.096267,0.54018,0.814552,0.962247,0.794609,0.72079,266
RF00565,muscle,0.79444,0.141083,0.064478,0.433607,0.460025,0.951397,0.720965,0.698986,147
RF00566,muscle,0.688248,0.187661,0.124091,0.297258,0.521211,0.922981,0.591875,0.581013,147
RF00567,muscle,0.741917,0.103383,0.154699,0.549211,0.62565,0.922068,0.648934,0.65378,280
RF00568,muscle,0.556229,0.319197,0.124574,-0.294168,0.863394,0.882328,0.716629,0.427384,139
RF00571,muscle,0.814904,0.092308,0.092788,0.588448,0.423882,0.952347,0.741967,0.742154,80
RF00572,muscle,0.84375,0.108125,0.048125,0.571584,0.325387,0.963942,0.757595,0.775329,80
RF00573,muscle,0.813105,0.14359,0.043305,0.464797,1.0,0.960894,0.736207,0.729426,117
RF00574,muscle,0.883277,0.06734,0.049383,0.738777,1.0,0.97482,0.867045,0.828507,81
RF00576,muscle,0.869949,0.104798,0.025253,0.61994,0.685994,0.959683,0.816731,0.810458,88
RF00578,muscle,0.893597,0.070151,0.036252,0.708433,0.435653,0.981442,0.849953,0.840479,118
RF00579,muscle,0.901672,0.076696,0.021632,0.680033,1.0,0.992329,0.842758,0.84493,113
RF00582,muscle,0.799191,0.128269,0.07254,0.429036,0.578108,0.964375,0.74953,0.707347,146
RF00586,muscle,0.736382,0.108696,0.154923,0.520903,0.827701,0.942282,0.765016,0.648244,174
RF00588,muscle,0.728659,0.127439,0.143902,0.534321,0.477679,0.891267,0.662346,0.659499,82
RF00591,muscle,0.792208,0.081633,0.12616,0.636001,0.289454,0.943152,0.708647,0.722511,77
RF00593,muscle,0.847911,0.109815,0.042274,0.555834,0.405556,0.964406,0.786942,0.775996,98
RF00594,muscle,0.822344,0.119048,0.058608,0.613876,0.6,0.934227,0.796296,0.730403,91
RF00599,muscle,0.754759,0.129899,0.115342,0.486272,0.502472,0.933264,0.681955,0.666293,141
RF00600,muscle,0.78175,0.121,0.09725,0.532996,0.517786,0.942896,0.696101,0.701562,160
RF00603,muscle,0.831638,0.09096,0.077401,0.653982,0.650997,0.96714,0.752137,0.761985,118
RF00606,muscle,0.736546,0.048185,0.215269,0.781574,0.788748,0.932415,0.817837,0.675219,94
RF00609,muscle,0.696625,0.122841,0.180534,0.493837,0.579816,0.888003,0.727994,0.601005,98
RF00610,muscle,0.793981,0.064815,0.141204,0.72776,0.848744,0.946001,0.834375,0.731893,81
RF00612,muscle,0.776,0.096,0.128,0.68889,0.886083,0.942966,0.781081,0.641333,75
RF00614,muscle,0.811469,0.084909,0.103622,0.61192,0.801344,0.959674,0.771429,0.738632,142
RF00615,muscle,0.99368,0.005948,0.000372,0.97843,0.0,1.0,0.988806,0.989261,269
RF00617,muscle,0.762712,0.189972,0.047316,0.348473,0.870574,0.945222,0.695997,0.678258,48
RF00618,muscle,0.505718,0.152179,0.342103,0.12777,0.817069,0.87629,0.755063,0.407802,205
RF00620,muscle,0.915169,0.084831,0.0,0.706804,0.0,0.97661,0.851166,0.880796,136
RF00621,muscle,0.8855,0.054,0.0605,0.798809,0.92585,0.975726,0.865829,0.826444,200
RF00622,muscle,0.863393,0.083036,0.053571,0.615449,0.905167,0.989275,0.85443,0.773077,80
RF00623,muscle,0.756371,0.216602,0.027027,0.310218,0.353248,0.916084,0.674301,0.658747,185
RF00624,muscle,0.679599,0.129537,0.190864,0.523695,0.561195,0.878619,0.729285,0.607556,94
RF00625,muscle,0.754167,0.193981,0.051852,0.341516,0.89137,0.903908,0.68345,0.662765,144
RF00626,muscle,0.990338,0.009662,0.0,0.973383,0.0,1.0,0.980392,0.980676,69
RF00627,muscle,0.782225,0.114993,0.102782,0.55929,0.519689,0.906268,0.728298,0.713866,134
RF00628,muscle,0.762642,0.171296,0.066061,0.385677,0.565254,0.920884,0.684559,0.677734,208
RF00630,muscle,0.721693,0.179365,0.098942,0.323848,0.722894,0.893253,0.713366,0.616117,70
RF00634,muscle,0.657857,0.169464,0.172679,0.290906,0.827899,0.909157,0.717446,0.565302,140
RF00637,muscle,0.613146,0.13024,0.256614,0.456327,0.607976,0.866609,0.687808,0.544795,117
RF00638,muscle,0.447565,0.247331,0.305105,-0.032777,0.890631,0.810406,0.717913,0.352882,281
RF00640,muscle,0.994382,0.005618,0.0,0.988764,0.0,0.994735,0.988636,0.988764,89
RF00643,muscle,0.485974,0.258571,0.255455,-0.210352,0.855963,0.875883,0.696534,0.397037,140
RF00644,muscle,0.719365,0.17896,0.101675,0.315765,0.677982,0.899484,0.719215,0.638289,83
RF00645,muscle,0.2874,0.212002,0.500598,-0.377276,0.917231,0.734606,0.78411,0.215939,264
RF00646,muscle,0.756227,0.134799,0.108974,0.486784,0.909125,0.917045,0.787963,0.654802,91
RF00648,muscle,0.530899,0.261884,0.207217,-0.122295,0.922461,0.891418,0.691004,0.398825,178
RF00650,muscle,0.754064,0.10327,0.142666,0.438644,0.694691,0.929631,0.779714,0.676216,83
RF00651,muscle,0.667614,0.218119,0.114268,0.238009,0.761327,0.843817,0.684547,0.582973,88
RF00652,muscle,0.772841,0.036921,0.190238,0.829177,0.936789,0.946504,0.886781,0.661921,94
RF00653,muscle,0.769701,0.103034,0.127264,0.499999,0.882106,0.939153,0.817995,0.67716,92
RF00654,muscle,0.639724,0.236633,0.123642,0.080829,0.768176,0.86575,0.636863,0.544658,84
RF00655,muscle,0.8454,0.088989,0.065611,0.74236,0.956532,0.980764,0.828113,0.779583,78
RF00656,muscle,0.773295,0.109659,0.117045,0.511652,0.913926,0.933404,0.785961,0.687143,80
RF00657,muscle,0.632082,0.248188,0.11973,0.093522,0.821616,0.865758,0.687979,0.548647,92
RF00659,muscle,0.664984,0.060171,0.274845,0.813227,0.898018,0.941465,0.86369,0.611672,112
RF00660,muscle,0.838511,0.057939,0.10355,0.69585,0.954128,0.991296,0.914115,0.732923,104
RF00661,muscle,0.44399,0.172652,0.383358,0.062797,0.893319,0.825709,0.763333,0.353674,137
RF00662,muscle,0.64043,0.167097,0.192473,0.279748,0.856804,0.882428,0.746957,0.549669,93
RF00663,muscle,0.869023,0.086279,0.044699,0.65861,0.853211,0.977795,0.885142,0.801747,74
RF00664,muscle,0.719314,0.081114,0.199571,0.611175,0.807935,0.92276,0.815432,0.624426,121
RF00665,muscle,0.674448,0.199915,0.125637,0.21502,0.480183,0.848871,0.591398,0.569864,76
RF00666,muscle,0.961688,0.023377,0.014935,0.901588,0.868241,1.0,0.950593,0.93321,70
RF00667,muscle,0.522329,0.155205,0.322466,0.345606,0.495706,0.892663,0.682302,0.456929,100
RF00669,muscle,0.840881,0.078936,0.080183,0.680334,0.924822,0.970445,0.768713,0.780818,83
RF00670,muscle,0.9635,0.028449,0.008052,0.891264,0.961356,1.0,0.942391,0.93998,81
RF00671,muscle,0.79375,0.11875,0.0875,0.535609,0.727859,0.939101,0.785098,0.714125,80
RF00672,muscle,0.673913,0.137443,0.188644,0.386508,0.564755,0.886103,0.666281,0.588307,92
RF00673,muscle,0.836022,0.078725,0.085253,0.642183,0.904667,0.980794,0.87927,0.734113,93
RF00674,muscle,0.802614,0.109804,0.087582,0.547895,0.867128,0.951877,0.803792,0.718116,85
RF00675,muscle,0.654849,0.042809,0.302341,0.771143,0.845949,0.934731,0.877868,0.576,115
RF00676,muscle,0.904504,0.005426,0.090071,0.974441,0.947139,0.990619,0.981908,0.833424,97
RF00677,muscle,0.540741,0.146032,0.313228,0.406389,0.767254,0.810695,0.698936,0.391299,189
RF00678,muscle,0.915744,0.019778,0.064478,0.896501,0.886957,0.989119,0.956731,0.860734,79
RF00680,muscle,0.965157,0.013937,0.020906,0.948431,1.0,0.994244,0.948854,0.944251,82
RF00682,muscle,0.762429,0.07848,0.159091,0.654949,0.814138,0.942282,0.846624,0.692815,88
RF00683,muscle,0.833716,0.042912,0.123372,0.786939,0.792772,0.951448,0.87907,0.756612,87
RF00684,muscle,0.803516,0.060156,0.136328,0.687863,0.758002,0.949959,0.825158,0.724975,80
RF00685,muscle,0.546108,0.265603,0.188289,0.009611,0.452545,0.785786,0.54772,0.435492,124
RF00686,muscle,0.799687,0.125978,0.074335,0.506838,0.547033,0.925875,0.783333,0.731433,71
RF00688,muscle,0.646714,0.147496,0.20579,0.395734,0.508297,0.853787,0.671001,0.543404,142
RF00689,muscle,0.645662,0.132877,0.221461,0.406372,0.615839,0.888967,0.702989,0.535812,146
RF00690,muscle,0.55755,0.126856,0.315594,0.562181,0.838245,0.872419,0.758085,0.432461,202
RF00693,muscle,0.810473,0.092215,0.097312,0.6308,0.864704,0.959624,0.801595,0.727525,83
RF00695,muscle,0.482684,0.162338,0.354978,0.354536,0.60414,0.764527,0.643728,0.363503,165
RF00696,muscle,0.800926,0.119213,0.079861,0.515716,0.899494,0.929816,0.788672,0.714357,81
RF00697,muscle,0.908895,0.032999,0.058106,0.859482,0.924784,0.988085,0.94045,0.846216,82
RF00698,muscle,0.853221,0.091317,0.055462,0.678698,0.97279,0.978492,0.81746,0.776807,85
RF00699,muscle,0.964384,0.03105,0.004566,0.886684,0.0,0.993487,0.940741,0.942205,73
RF00700,muscle,0.47765,0.137029,0.385321,0.312572,0.517849,0.806329,0.675532,0.39548,109
RF00701,muscle,0.808677,0.104196,0.087127,0.556642,0.834662,0.949376,0.801441,0.728031,76
RF00703,muscle,0.824752,0.084081,0.091167,0.684424,0.782007,0.969834,0.813218,0.7597,73
RF00704,muscle,0.693714,0.216,0.090286,0.264736,0.434245,0.902813,0.630184,0.544381,125
RF00706,muscle,0.581984,0.261741,0.156275,0.059195,0.32929,0.79928,0.543576,0.493062,95
RF00708,muscle,0.860417,0.082986,0.056597,0.686,0.886748,0.974093,0.816104,0.789226,80
RF00709,muscle,0.901826,0.023124,0.075051,0.895532,0.844883,0.989245,0.930213,0.838684,85
RF00710,muscle,0.718512,0.17836,0.103128,0.349443,0.733792,0.891007,0.722222,0.609749,91
RF00711,muscle,0.643953,0.231079,0.124969,0.143998,0.651356,0.839147,0.583333,0.536799,97
RF00712,muscle,0.710066,0.189873,0.10006,0.307457,0.819541,0.906608,0.728327,0.607052,79
RF00714,muscle,0.675,0.152273,0.172727,0.415346,0.856276,0.880605,0.672936,0.583589,110
RF00718,muscle,0.990956,0.009044,0.0,0.973738,0.0,1.0,0.986928,0.986434,86
RF00720,muscle,0.734286,0.16898,0.096735,0.335791,0.311576,0.925921,0.677938,0.632687,98
RF00721,muscle,0.793939,0.116667,0.089394,0.606569,0.943886,0.966752,0.815267,0.641667,132
RF00722,muscle,0.840589,0.119718,0.039693,0.527142,0.773139,0.956118,0.846104,0.759222,71
RF00723,muscle,0.961607,0.025893,0.0125,0.903349,0.877294,0.991254,0.941441,0.934921,112
RF00724,muscle,0.716597,0.152566,0.130837,0.416915,0.766667,0.930556,0.77591,0.627416,103
RF00725,muscle,0.885135,0.045608,0.069257,0.860886,0.86035,0.943802,0.869863,0.838803,74
RF00726,muscle,0.46386,0.16468,0.371461,0.287494,0.611157,0.799113,0.62453,0.375879,122
RF00729,muscle,0.645485,0.151756,0.202759,0.332347,0.640221,0.892195,0.700761,0.55,92
RF00731,muscle,0.8,0.079452,0.120548,0.670667,0.694143,0.928385,0.781111,0.735571,73
RF00732,muscle,0.827202,0.107581,0.065217,0.601413,0.459007,0.975557,0.810841,0.772069,78
RF00733,muscle,0.901655,0.062317,0.036027,0.795466,0.952038,0.994121,0.889546,0.842908,79
RF00734,muscle,0.828261,0.097826,0.073913,0.670787,0.972312,0.953772,0.817582,0.711957,92
RF00735,muscle,0.917184,0.056936,0.02588,0.767797,0.893122,0.979837,0.878151,0.867973,69
RF00736,muscle,0.743336,0.120301,0.136364,0.480263,0.878723,0.953241,0.806787,0.645822,77
RF00739,muscle,0.940217,0.059783,0.0,0.880435,0.0,0.947017,0.912088,0.880435,92
RF00740,muscle,0.925105,0.025316,0.049578,0.916126,0.91855,0.975897,0.932692,0.904104,79
RF00741,muscle,0.981061,0.003788,0.015152,0.987708,0.871988,1.0,0.984615,0.964827,66
RF00742,muscle,0.607446,0.12365,0.268904,0.37883,0.507702,0.897506,0.678904,0.511563,144
RF00744,muscle,0.95,0.022222,0.027778,0.909101,0.964077,0.993303,0.9277,0.915079,72
RF00745,muscle,0.762808,0.101708,0.135484,0.628494,0.838528,0.94591,0.807988,0.682707,85
RF00746,muscle,0.731776,0.113551,0.154673,0.484763,0.747969,0.915406,0.816981,0.617118,107
RF00747,muscle,0.754717,0.156089,0.089194,0.477871,0.743891,0.949837,0.758442,0.647856,106
RF00748,muscle,0.971326,0.010753,0.017921,0.960205,0.980835,1.0,0.981884,0.945911,93
RF00749,muscle,0.729741,0.196552,0.073707,0.361741,0.849415,0.919975,0.73505,0.65859,80
RF00751,muscle,0.417749,0.075139,0.507112,0.689669,0.809978,0.867753,0.791472,0.348083,154
RF00752,muscle,0.708473,0.116499,0.175028,0.473554,0.450759,0.916352,0.71485,0.625773,78
RF00753,muscle,0.874517,0.065637,0.059846,0.767964,0.931167,0.974437,0.843444,0.818384,74
RF00754,muscle,0.586875,0.256458,0.156667,-0.016979,0.510645,0.826619,0.584175,0.465594,100
RF00755,muscle,0.934615,0.023077,0.042308,0.91887,0.988342,0.994109,0.955209,0.885417,80
RF00757,muscle,0.67604,0.174257,0.149703,0.277247,0.562396,0.88484,0.68,0.569274,101
RF00761,muscle,0.931579,0.016541,0.05188,0.925795,0.912635,1.0,0.962766,0.877964,95
RF00762,muscle,0.902462,0.036932,0.060606,0.884155,0.910277,0.978286,0.913793,0.847452,88
RF00763,muscle,0.805851,0.094858,0.099291,0.663167,0.931453,0.938664,0.804659,0.70922,94
RF00764,muscle,0.860054,0.063406,0.07654,0.684364,0.932572,0.994836,0.879579,0.767328,92
RF00765,muscle,0.933806,0.037825,0.028369,0.857841,0.941737,0.99494,0.90681,0.884456,94
RF00767,muscle,0.686217,0.122678,0.191105,0.44766,0.682965,0.869956,0.714427,0.574547,93
RF00769,muscle,0.955072,0.006522,0.038406,0.966678,0.921939,0.994836,0.98022,0.919669,92
RF00771,muscle,0.920434,0.014467,0.065099,0.934351,0.947677,0.994121,0.957875,0.862011,79
RF00774,muscle,0.899194,0.076613,0.024194,0.762176,0.666667,0.955227,0.856557,0.827957,62
RF00776,muscle,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,67
RF00777,muscle,0.91369,0.084821,0.001488,0.730618,0.0,0.989703,0.870482,0.859269,84
RF00778,muscle,0.63913,0.156522,0.204348,0.436181,0.744031,0.814626,0.660819,0.475362,115
RF00779,muscle,0.555919,0.175932,0.268149,0.343763,0.807462,0.877406,0.671278,0.419882,139
RF00780,muscle,0.76,0.143333,0.096667,0.603694,1.0,0.938522,0.760943,0.57,100
RF00781,muscle,0.944062,0.007745,0.048193,0.963911,0.948466,1.0,0.976481,0.897789,83
RF00782,muscle,0.64651,0.151924,0.201566,0.343304,0.512914,0.899036,0.599481,0.556379,174
RF00784,muscle,0.85779,0.111413,0.030797,0.639129,0.56696,0.956193,0.846507,0.800362,69
RF00786,muscle,0.825658,0.038377,0.135965,0.865438,0.960612,0.941326,0.862832,0.779762,114
RF00787,muscle,0.927721,0.05102,0.021259,0.830232,0.815738,0.97613,0.879725,0.893476,98
RF00788,muscle,0.902968,0.058219,0.038813,0.776725,0.743643,0.982515,0.907407,0.846409,73
RF00789,muscle,0.73908,0.118966,0.141954,0.509462,0.548968,0.937536,0.75942,0.648112,116
RF00792,muscle,0.894194,0.035269,0.070537,0.849182,0.927738,0.985519,0.921601,0.829324,97
RF00793,muscle,0.886928,0.038562,0.07451,0.801756,0.908115,0.985244,0.931878,0.805229,85
RF00795,muscle,0.811798,0.087079,0.101124,0.717265,0.979874,0.925093,0.855114,0.685393,89
RF00796,muscle,0.779762,0.119048,0.10119,0.636195,0.907875,0.87735,0.822289,0.634921,84
RF00797,muscle,0.875,0.0625,0.0625,0.814919,1.0,0.934676,0.853333,0.785088,76
RF00799,muscle,0.963303,0.03211,0.004587,0.93578,0.0,0.964546,0.935185,0.926606,109
RF00802,muscle,0.987179,0.012821,0.0,0.974359,0.0,0.987793,0.974026,0.974359,78
RF00803,muscle,0.890402,0.067492,0.042105,0.725376,0.934379,0.994505,0.900376,0.814861,85
RF00805,muscle,0.966667,0.02,0.013333,0.96,1.0,0.969676,0.959459,0.933333,75
RF00806,muscle,0.889655,0.025287,0.085057,0.917539,0.958468,1.0,0.939535,0.794253,87
RF00807,muscle,0.87457,0.042955,0.082474,0.833126,0.752971,0.97065,0.852431,0.828491,97
RF00808,muscle,0.788752,0.127572,0.083676,0.566569,0.911481,0.896348,0.772222,0.692044,81
RF00809,muscle,0.845395,0.098684,0.055921,0.707839,0.953039,0.930315,0.813333,0.745614,76
RF00810,muscle,0.835366,0.109756,0.054878,0.65773,1.0,0.901875,0.824074,0.711382,82
RF00811,muscle,0.700321,0.258013,0.041667,0.199298,0.0,0.863204,0.581169,0.570971,78
RF00812,muscle,0.777132,0.139535,0.083333,0.51898,0.943019,0.908741,0.792157,0.649612,86
RF00813,muscle,0.679121,0.15989,0.160989,0.355489,0.602429,0.899795,0.725,0.584153,91
RF00814,muscle,0.757732,0.140722,0.101546,0.40897,0.73574,0.959204,0.706771,0.649159,97
RF00815,muscle,0.785354,0.093434,0.121212,0.683717,0.959136,0.916177,0.803571,0.63468,99
RF00817,muscle,0.866667,0.058333,0.075,0.824283,0.939394,0.946108,0.88764,0.764815,90
RF00818,muscle,0.92381,0.055952,0.020238,0.813505,0.447214,0.979247,0.884058,0.887013,70
RF00819,muscle,0.784,0.109333,0.106667,0.664091,1.0,0.939359,0.77027,0.661333,75
RF00820,muscle,0.838596,0.140351,0.021053,0.63189,0.0,0.955731,0.77305,0.708772,95
RF00822,muscle,0.712202,0.101459,0.18634,0.567763,0.823335,0.92402,0.783946,0.608311,116
RF00823,muscle,0.858108,0.135135,0.006757,0.72973,0.0,0.879666,0.856164,0.716216,74
RF00824,muscle,0.73545,0.156966,0.107584,0.436832,0.784562,0.906027,0.732143,0.614932,81
RF00826,muscle,0.855263,0.127193,0.017544,0.65953,1.0,0.968293,0.8,0.732456,76
RF00828,muscle,0.774457,0.133152,0.092391,0.590811,0.984905,0.871625,0.799451,0.630435,92
RF00829,muscle,0.922182,0.034884,0.042934,0.881347,0.912644,0.994496,0.926697,0.87254,86
RF00831,muscle,0.763265,0.134694,0.102041,0.537458,0.87547,0.946707,0.787629,0.613265,98
RF00832,muscle,0.52551,0.209184,0.265306,0.17589,0.550912,0.859013,0.617698,0.443489,98
RF00833,muscle,0.81875,0.15,0.03125,0.7,1.0,0.785278,0.734177,0.6375,80
RF00835,muscle,0.844186,0.048837,0.106977,0.841232,0.892857,0.958237,0.865882,0.763953,86
RF00836,muscle,0.787805,0.141463,0.070732,0.523033,1.0,0.938451,0.77284,0.654878,82
RF00837,muscle,0.835484,0.148387,0.016129,0.499563,0.0,0.980026,0.790164,0.709677,62
RF00839,muscle,0.967914,0.019251,0.012834,0.926967,0.837444,1.0,0.967532,0.942246,85
RF00841,muscle,0.919034,0.02983,0.051136,0.908524,0.962722,0.994614,0.941092,0.859172,88
RF00844,muscle,0.58231,0.147966,0.269724,0.296469,0.612186,0.85248,0.738292,0.478945,111
RF00846,muscle,0.725446,0.227679,0.046875,0.343508,0.91547,0.836038,0.63964,0.55506,112
RF00848,muscle,0.773529,0.144118,0.082353,0.552346,1.0,0.889675,0.782738,0.613725,85
RF00853,muscle,0.945455,0.036364,0.018182,0.866881,0.0,0.990009,0.901941,0.920808,90
RF00854,muscle,0.885417,0.053241,0.061343,0.823969,0.513113,0.960774,0.872066,0.844487,72
RF00855,muscle,0.875,0.109375,0.015625,0.686325,0.57735,0.916987,0.809524,0.791667,64
RF00859,muscle,0.68254,0.184704,0.132756,0.379886,0.601836,0.838718,0.669591,0.556277,77
RF00861,muscle,0.96506,0.028916,0.006024,0.906243,1.0,0.994383,0.942683,0.942972,83
RF00862,muscle,0.724242,0.008333,0.267424,0.960177,0.921815,0.975322,0.964832,0.656887,110
RF00863,muscle,0.87037,0.117284,0.012346,0.765432,0.0,0.867142,0.83125,0.740741,81
RF00864,muscle,0.901235,0.092593,0.006173,0.814815,0.0,0.903996,0.875,0.802469,81
RF00865,muscle,0.675269,0.186022,0.13871,0.402479,0.779269,0.807017,0.670996,0.534624,155
RF00866,muscle,0.871795,0.111111,0.017094,0.699306,0.0,0.974159,0.787879,0.760684,78
RF00867,muscle,0.893258,0.106742,0.0,0.786517,0.0,0.902329,0.863636,0.786517,89
RF00868,muscle,0.892405,0.101266,0.006329,0.797468,0.0,0.887588,0.858974,0.78481,79
RF00869,muscle,0.910714,0.077381,0.011905,0.845238,0.0,0.907916,0.837349,0.821429,84
RF00872,muscle,0.954704,0.009582,0.035714,0.952128,0.953469,1.0,0.974427,0.9145,82
RF00874,muscle,0.857143,0.136905,0.005952,0.72619,0.0,0.840926,0.746988,0.714286,84
RF00875,muscle,0.981651,0.009174,0.009174,0.981651,1.0,0.982786,0.972222,0.963303,109
RF00876,muscle,0.934109,0.062016,0.003876,0.828204,0.0,0.994496,0.898039,0.872093,86
RF00877,muscle,0.958042,0.002622,0.039336,0.986149,0.958116,1.0,0.977896,0.920163,88
RF00878,muscle,0.879756,0.070015,0.050228,0.770453,1.0,0.9657,0.884259,0.821157,73
RF00879,muscle,0.973262,0.019251,0.007487,0.933987,1.0,0.994505,0.964286,0.955936,85
RF00890,muscle,0.94403,0.039179,0.016791,0.837863,0.0,0.992937,0.918561,0.901386,67
RF00891,muscle,0.952381,0.011111,0.036508,0.957817,0.93968,1.0,0.971084,0.915646,84
RF00892,muscle,0.774742,0.163457,0.0618,0.423048,0.693941,0.929486,0.734574,0.698324,77
RF00894,muscle,0.817568,0.108108,0.074324,0.657555,0.963246,0.917636,0.771689,0.731532,74
RF00895,muscle,0.807971,0.177536,0.014493,0.527318,0.0,0.956511,0.714286,0.644928,92
RF00896,muscle,0.854167,0.131944,0.013889,0.736111,0.0,0.835961,0.78169,0.708333,72
RF00897,muscle,0.960861,0.035225,0.003914,0.883515,0.0,1.0,0.926587,0.932811,73
RF00898,muscle,0.874459,0.112554,0.012987,0.698669,0.5,0.970735,0.837719,0.770563,77
RF00899,muscle,0.841463,0.109756,0.04878,0.702775,0.833333,0.960487,0.765432,0.715447,82
RF00900,muscle,0.898305,0.094915,0.00678,0.714459,0.0,0.973959,0.851724,0.833898,59
RF00901,muscle,0.882184,0.08046,0.037356,0.811866,1.0,0.91858,0.825581,0.819923,87
RF00902,muscle,0.831395,0.162791,0.005814,0.674419,0.0,0.826787,0.805882,0.662791,86
RF00904,muscle,0.833333,0.166667,0.0,0.666667,0.0,0.813051,0.763514,0.666667,75
RF00905,muscle,0.813333,0.153333,0.033333,0.582616,1.0,0.975863,0.774411,0.643333,100
RF00906,muscle,0.774045,0.189723,0.036232,0.382257,0.96087,0.93838,0.701393,0.6722,138
RF00907,muscle,0.993056,0.006944,0.0,0.986111,0.0,0.993303,0.985915,0.986111,72
RF00909,muscle,0.907173,0.067511,0.025316,0.816167,0.0,0.975448,0.824786,0.831224,79
RF00914,muscle,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,77
RF00915,muscle,0.992188,0.00625,0.001563,0.97627,0.0,1.0,0.985759,0.985268,80
RF00918,muscle,0.918519,0.054321,0.02716,0.808953,0.870791,0.985301,0.9025,0.854321,81
RF00920,muscle,0.710925,0.137959,0.151116,0.460484,0.697863,0.913898,0.71595,0.6077,132
RF00921,muscle,0.891852,0.066667,0.041481,0.763233,1.0,0.975251,0.848348,0.832593,75
RF00925,muscle,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,142
RF00926,muscle,0.972727,0.027273,0.0,0.945455,0.0,0.972454,0.944954,0.945455,110
RF00927,muscle,0.946644,0.024096,0.02926,0.9211,0.869413,0.994383,0.939024,0.912353,83
RF00928,muscle,0.914729,0.03876,0.046512,0.861836,0.942317,0.994496,0.918954,0.848837,86
RF00931,muscle,0.97973,0.02027,0.0,0.959459,0.0,0.980613,0.958904,0.959459,74
RF00933,muscle,0.902222,0.065556,0.032222,0.76648,0.737734,0.97608,0.867117,0.854141,75
RF00935,muscle,0.979012,0.017284,0.003704,0.926518,1.0,1.0,0.9625,0.959945,81
RF00936,muscle,0.953125,0.014323,0.032552,0.945228,0.950665,1.0,0.969737,0.912574,96
RF00937,muscle,0.938462,0.048718,0.012821,0.80142,0.0,0.983473,0.887013,0.90114,78
RF00939,muscle,0.941772,0.027848,0.03038,0.891166,0.968579,0.98794,0.925641,0.905847,79
RF00942,muscle,0.903704,0.054321,0.041975,0.825849,1.0,0.983438,0.876404,0.855864,90
RF00943,muscle,0.745304,0.02938,0.225317,0.887356,0.98362,0.95637,0.892935,0.672207,763
RF00945,muscle,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,75
RF00947,muscle,0.788462,0.138177,0.073362,0.522863,0.816056,0.915178,0.756133,0.712167,78
RF00948,muscle,0.800866,0.112554,0.08658,0.635047,0.822459,0.913511,0.765351,0.688312,77
RF00949,muscle,0.944444,0.051852,0.003704,0.857154,0.0,1.0,0.895131,0.888889,90
RF00951,muscle,0.902244,0.096154,0.001603,0.537075,0.0,1.0,0.826797,0.825042,52
RF00952,muscle,0.930263,0.031579,0.038158,0.87015,1.0,0.984024,0.924202,0.890226,95
RF00953,muscle,0.918919,0.074324,0.006757,0.851351,0.0,0.925405,0.876712,0.837838,74
RF00954,muscle,0.82029,0.102899,0.076812,0.657343,1.0,0.928719,0.796784,0.728116,115
RF00955,muscle,0.900862,0.099138,0.0,0.706093,0.0,0.960273,0.833333,0.821839,58
RF00957,muscle,0.944444,0.055556,0.0,0.831101,0.0,0.983873,0.891386,0.908148,90
RF00959,muscle,0.976744,0.020349,0.002907,0.941205,0.0,0.994496,0.958824,0.957364,86
RF00961,muscle,0.977528,0.014045,0.008427,0.954423,0.0,1.0,0.957386,0.955056,89
RF00962,muscle,0.955056,0.02809,0.016854,0.91584,1.0,0.984833,0.931818,0.925094,89
RF00964,muscle,0.953704,0.027778,0.018519,0.908537,1.0,0.994255,0.9375,0.909465,81
RF00966,muscle,0.902968,0.053653,0.043379,0.800131,0.917012,0.987182,0.893519,0.834371,73
RF00967,muscle,0.877907,0.116279,0.005814,0.767442,0.0,0.886872,0.858824,0.755814,86
RF00969,muscle,0.959091,0.025,0.015909,0.919492,1.0,1.0,0.947126,0.923864,88
RF00970,muscle,0.900709,0.028369,0.070922,0.921847,1.0,0.975951,0.921147,0.836879,94
RF00971,muscle,0.980159,0.019841,0.0,0.94534,0.0,1.0,0.959839,0.960317,84
RF00972,muscle,0.986047,0.013953,0.0,0.949633,0.0,1.0,0.971765,0.972093,86
RF00973,muscle,0.971649,0.025773,0.002577,0.929199,0.0,0.989957,0.945312,0.950172,97
RF00974,muscle,0.967033,0.032967,0.0,0.934066,0.0,0.967379,0.944444,0.934066,91
RF00975,muscle,0.958015,0.041985,0.0,0.916031,0.0,0.963781,0.942308,0.916031,131
RF00977,muscle,0.965625,0.009375,0.025,0.969577,1.0,0.982171,0.968354,0.939583,80
RF00978,muscle,0.961806,0.017361,0.020833,0.952172,0.0,0.985454,0.922807,0.934028,96
RF00979,muscle,0.975806,0.024194,0.0,0.925443,0.0,0.984153,0.95082,0.956989,62
RF00981,muscle,0.966867,0.01506,0.018072,0.951128,0.0,0.994383,0.942073,0.939759,83
RF00984,muscle,0.972222,0.025,0.002778,0.932707,0.0,0.989228,0.952247,0.951852,90
RF00985,muscle,0.983146,0.014045,0.002809,0.954423,0.0,1.0,0.974432,0.966292,89
RF00987,muscle,0.910653,0.037801,0.051546,0.862155,1.0,0.995142,0.913194,0.834364,97
